Arabic Reviews,polarity
الشاحن يشحن الجوال مره واحده فقط  ,0.0
طعمه حلو جدا  ,0.0
سرعه التوصيل والمصدقيه  ,0.0
كما الوصف تماما ممتاز انصح الجميع بشراءه والتوصيل سريع شكرا سوق كوم  ,0.0
مواصفات خارقه وجوال اكثر من راءع  ,0.0
ممتاز ومتطور بالنسبه لي بكل المعايير  ,0.0
سعره غالي والجوده ضعيف يومين خبطه صغيره انكسر  ,0.0
قوه متانه صلابه وعملي واتحدي كيبل ابل الاصلي ينافسه  ,0.0
قزازه بس نحيفه مرا ما جربتها كيف مع الطيحات  ,0.0
روعه واخر روعه  ,0.0
اسكرينه ممتازه للشاشه بالكامل  ,0.0
جيده والتسليم سربع  ,0.0
لا انصح المنتج وراح تدعوا لي  ,0.0
انا عني لا اعلم كان هناك تزوير ل ماركه الشركات ام لا علما ان المنتج كما جااني اصلي كما موضح  ,0.0
شكرا DOD egy  ,0.0
جهاز حلو وفيه كل الصفات الكويسه  ,0.0
الجهاز ممتاز لكن البطاريه متوسطه في الاول لكن بعد التحديث وتشغيل medium power saving الجهاز ممكن يوصل لحد 8 ساعات شاشه شغاله واهم ميزه فيه الشاشه والصوت عالي ونقي والكاميرا   ,0.0
تستحق سعرها ولكنها تحتاج اتصال بالبلوتوث مع سلكيه  ,0.0
جميل اووي وشيك والخامه حلوه  ,0.0
سريع وامن ومبياثرش علي هيلث البطاريه  ,0.0
خفيفه وعمليه  ,0.0
جيد مقابل السعر  ,0.0
شكله جميل  ,0.0
السلك جودته عاليه وجدا ممتاز ومريح انصح فيه ماهي خساره فيه الفلوس  ,0.0
انصح به  ,0.0
ممتاز شكرا للبايع المحترم  ,0.0
فادتني بس شحنها شوي ابطاء من الشاحن العادي  ,0.0
بطاريه نظيفه وشغله بكفاءه عليه  ,0.0
السعر غالي بالنسبه للجوده    الحجم اصغر من الشاشه    تعبء هواء من الاطراف    نزع اللاصقه الخارجيه صعب جدا  ,0.0
حلوه جدا شكلها شيك اكتر مما توقعت  ,0.0
من حيث المتانه قوي بس بيلم تراب وسعره معقول  ,0.0
بيشحن حوالي 20  فقط من بطاريه الموبيل وبعد كده يخلص  ,0.0
ما شاء الله تبارك الله ممتاز  ,0.0
المنتج من اروع المنتجات خصوصا من شركه انكر انصح العملاء باستخدام المنتج  ,0.0
منتج ممتاااااااز وباءع محترم  ,0.0
جهاز سعره فيه يستاهل  ,0.0
جميل جدا وسريع الشحن  ,0.0
الجهاز جيد ومناسب في الفءه السعريه  شكرا سوق كوم  ,0.0
سعره ممتاز  ,0.0
السماعه الملحقه رديءه  ,0.0
مقبول لو صنع  من الجلد لكان افظل   ,0.0
ماغطي كل الشاشه طالبه لt5 وجاني لt3 والاهو ممتاز  ,0.0
اصابه ونفس كيبل الشاحن الاصلي super charge  ,0.0
ممتازه وشغاله علي لابتوب dell  ,0.0
ساعه جيده اوصي باقتناءها  ,0.0
المنتج خيالي وااصلي  ,0.0
جوال امكانيات جيده جدا شكرا سوق كوم      ,0.0
الحفاظ عليه من الكسر  ,0.0
سعر مرتفع  ,0.0
راءع   انصح به  ,0.0
المنتج جيد لا يوجد به عيوب  ,0.0
لاتعمل بشكل جيد   ,0.0
معقول قيمه مقابل سعر  ,0.0
للاسف جوده سيءه للغايه غير ثابله للاستخدام  ,0.0
بالعنوان مكتوب 2pcs يعني قطعتين وصلني قطعه وحده ووغير المقاس  ,0.0
توصيل سريع  منتج جيد جدا  ,0.0
انكسرت وبسرعه  ,0.0
السعر مع الشحن غالي  ,0.0
زين مالاحظت عليه شي  ,0.0
جوده جيده  توصيل سريع   ,0.0
جهاز حلو اوي  ,0.0
مميز في كل شيء    حتي اللون جديد  ,0.0
غايه في الجمال والروعه وسرعه في التوصيل شكرا سوق كوم علي المصداقيه والرقي في التعامل  ,0.0
ممتاز شكله راءع  ,0.0
جراب لطيف  ,0.0
ممتاز صوته وشبكه فوق  ,0.0
موبايل جيد جدا جدا ومشكله البصمه فعلا موجوده بطيءه شويه بس مش بايظه يعني  ,0.0
ينقصها سوسته توسيع او تكبير حجم الشنطه ان امكن  ,0.0
لقد اعجبتني كثيرا  ,0.0
جوده جيده جدا  سرعه توصيل  ,0.0
حلو ولكن ضعيف  ,0.0
جوده ممتازه ومطابقه للمواصفات والتوصيل سريع في خلال 24 ساعه فقط  ,0.0
 completely satisfiedOriginal product fast delivery  ,0.0
فعلا منتجاتكم جميله وراءعه     ,0.0
ممتاز سعره مناسب  ,0.0
منتج جديد جدا وسعره مناسب  ,0.0
افضل من انواع اخري جربتها  ,0.0
اصلي وممتازه  ,0.0
اشكركم السعر المناسب  ,0.0
تغليف جيد وقت وصول قياسي شكرا سوق  كوم  ,0.0
جراب ممتاز فعلا كما في الوصف  ,0.0
المنتج ممتاز والتسليم قبل الموعد  ,0.0
الجراب بوظلي الاسكرينه جراب سء للغايه  ,0.0
يصلح كوجبه خفيفه في الرحلات  ,0.0
التصنيع سيء  ,0.0
المنتج راءع يحمي الذماعه من الخدوش ويحميها من السقوط وسعره مناسب جدا  ,0.0
لا باس بها  ,0.0
خامه خفيفه بالنسبه للخامه اللي كنت جايبها ل a50  ,0.0
منتج راءع بسعر مقبول  ,0.0
سيء لا انصح به  ,0.0
خامات الجراب ضعيفه البلاستيك الخفيف يغطي الجهاز بشكل دقيق انصح به كمظهر فقط ولكن حمايته ضعيفه  ,0.0
ممتاز يشحن 4 مرات  ,0.0
شغاله كويس جدا وماتريال بتاعتها قويه زي الاصلي بظبط  ,0.0
موبايل ممتاز يسلمووو  ,0.0
مناسبه بالنسبه للسعر  ,0.0
الراءحه والرغوه والتنظيف ممتاااز  ,0.0
جميل مظهر جذاب  ,0.0
ممتاز جدا ولا يوجد سلبيات حتي  ,0.0
يعطي لي صداعا  It gives me a headache   ,0.0
الاسكرينه في الشكل جيده  ,0.0
المنتج ممتاز جدا ولاكن عيبه الشاشه انكسرت غاليه  ,0.0
الايجابيات سمك الجوال ممتاز    خاصيه البصمه   البطاريه افضل  ,0.0
ممتاز جدا منتج راءع  ,0.0
يجنن ماشاءالله  ,0.0
منتج مميز  ,0.0
معاه هديه     ,0.0
جيد وجميل  ,0.0
ممتاز جدا جوده واداء  ,0.0
بلاستيك سيءه جدا ومش بتركب كويس  ,0.0
المنتج ممتاز توصيله في وقت مناسب  ,0.0
مش حلوه  ,0.0
جراب شيك وخامته ممتازه ولونه نفس اللون اللي في العرض باءع محترم وخدمه جيده شكرا جزيلا سوق دوت كوم جراب شيك وخامته ممتازه ولونه نفس اللون اللي في العرض باءع محترم وخدمه جيده شكرا جزيلا سوق دوت كوم  ,0.0
زياده في الوزن قليلا  ,0.0
اسكرينه عاديه جدا وبتسيب هوا علي الجوانب  ,0.0
بطيء استخدامه  ,0.0
راءع جدا جوده وسعر انصح به  ,0.0
توصيل سريع وتغليف راءع وسعر مناسب  ,0.0
اللاصق ضعيف للغايه  ,0.0
ممتازه في الاستخدام  ,0.0
ممتاز راضي تماما   جهاز محترم فعلا  ,0.0
راءع بسعر رخيص مره   انصح بشراءه  ,0.0
المنتج جميل وسعره مقبول  ,0.0
المنتج حلو  ,0.0
جيد جدا واصلي  ,0.0
كويس جدا وخامته كويسه واحسن حاجه معالجته لبروز الكاميرا ولونه المطفي يميل للنبيتي في المجمل ممتاز الصراحه  ,0.0
شكر سوق كوم منتج ممتاز وتوصيل سريع يعطيكم العافيه  ,0.0
ملمس ممتاز ويغطي كل الجوال  ,0.0
سعر منافس  ,0.0
الشاحن اصلي حق سامسونج يشحن سريع للمدعوم  ,0.0
ابل غني عن التعريف  ,0.0
منتج كما بالصوره وصل في ميعاده شكرا سوق  ,0.0
المنتج اصلي والتوصيل سريع والمتجر محترم وانا للحين قاعد اكتب عشان بس يوصل ١٠٠ حرف مدري ليه مايعدلونها الله ياخذهم  ,0.0
جوال ايفون 7 بلس تحس جوال فضاءي  حديث متطور السعر علي سوق مناسب جدا  ,0.0
لو العدسات اللي تبقي جودتها اعلي من كده هيبقي افضل بكتير غير كده فا ممتازه  ,0.0
لم اري فيه سلبيات مطلقا   الا السعر   فهناك اسكرينات بنفس الجوده وسعرها اقل من بكثير جدا  ,0.0
ممتاز وسعره جيد  ,0.0
جيد جدا جدا  ,0.0
جميله وسعر راءع  ,0.0
تغطي شاشه الجهاز بالكامل  ,0.0
متطور جدا  ,0.0
جهاز يستحق الشراء وسعره مناسب  ,0.0
جمييل جدا   غلاف سميك زمتين وناعم   وشحن سريع   وتاتي معه حقيبه صغيره لحفظه وحمايته  ,0.0
رديءه جدا وصوتها مزعج ويرهق الاذن  ,0.0
بطاريه واداء وشكل وسعه تخزينيه ممتازه  ,0.0
شكرا لكم التوصيل سريع ونفس المواصفات الموجوده كذلك  ,0.0
سرعه في الشحن   منتج جيد   سعر مناسب  ,0.0
افادتني كثيرا خصوصا في مجال عملي  ,0.0
غير مناسب لحجم الشاشه اصغر من الحجم المطلوب والعرض به 3 حزم وتم استلام واحده فقط لم اجرب الخامه قويه ام لا  ,0.0
سعر ممتاز جدا مقارنه بالامكانيات  ,0.0
جراب قوي السعر مناسب جيدا جدا وممتاز  ,0.0
اللون الاسود بتاعه مش لطيف بس باقي امكانياته كويسه  ,0.0
اصلي ١٠٠  لكن لا يوجد عليه ضمان والفيش امريكي  ,0.0
سريعه الخراب وصعبه الفك    ,0.0
حلوه اوووي  ,0.0
ممتاز والباءع اعطاني هديه مع الجراب قيمه عباره عن حامل للموبايل يلصق علي الجراب من الخارج اثناء التكلم فيه  ,0.0
انصح بلشراء  ,0.0
المنتج زي الصوره  ,0.0
بتاكل من الشاشه جامد  ,0.0
اجمل جوال  ,0.0
خامه جيده ولكن السعر مرتفع  ,0.0
جدا ممتاز والمنتج اصلي وعليه ضمان  ,0.0
منتج راءع وسعر منافس  ,0.0
سكرينه سهله التركيب جدا وصعب تعمل بابلز   لكن عيبها مش مضاده للبصمات  ,0.0
جيد جدا والتوصيل سريع  ,0.0
الجهاز غني عن التعريف  ,0.0
المنتج ممتاز ولكن فيه مشكله يوصل  يتاخر بتوصيل مره يتاخر علي ومع ذالك اعطيه اكراميه مع سواء المعامله تبدر منهم انا ارسله الوكيشن ويقول مامعي واتساب كيف اتعامل معهم وانا احب ادفع عند استلام الطلب وشكرا  ,0.0
بيبوظ البطريه  ,0.0
لا انصح استعمالهاا  ,0.0
جميلل ومريحه الاستخدام  ,0.0
بطاريه جدا ممتازه  ,0.0
لا يوجد هديه مثل   كفر   استكر سماعه شاحن خارجي  ,0.0
مننج جيدا  ,0.0
خامته جيده نوعا ما  ,0.0
خفض السعر  ,0.0
حلو استخداما وسعرنا  ,0.0
كما الوصف ممتاز جدا  ,0.0
راءع    بس عيبه مساحته الداخليه 1جيجا     ,0.0
راءع حجم مميز  ,0.0
زر زوم لا يعمل مع سامسونج نوت 5  ,0.0
ممتاز بس سعره غالي شويه  ,0.0
منتج راءع من ابل  ,0.0
لا يوجد سليبات  ,0.0
جوده مش جيده  ,0.0
الجوال ممتاز سعره علي موصفاته  ,0.0
مواصفات عاليه وكامره ممتازه وسعر مناسب  ,0.0
المنتج جيد بشكل عام واعتقد اصلي وانصح بشراءه للي محتاج شاحن ولاكن السلك لايدعم نقل الملفات للكمبيوتر عيبه الوحيد طبعا  ,0.0
الصوت في المايكروفون رديء  ,0.0
منتجات ابل الراءعه  ,0.0
الذاكره وسرعه فتح المواقع دون شروط  ,0.0
سهل التركيب لايءثر علي جوده  اللمس  ,0.0
تليفون عالي جدا  ,0.0
هوا كويس وكل حاجه بس معهوش الادوات اللي بتنضف بيها الشاشه قبل التركيب  ,0.0
ايفون ماركه عالميه انا افضلها  ,0.0
لا توجد فاتوره ضريبيه من سلبيات بيع منتج قيمه عاليه علي سوق  ,0.0
راءع وصل في وقت قياسي  ,0.0
حامل جميل جدا وسعر معقول شكرا سوق  ,0.0
شي راءع بمعني الكلمه والجهاز حلو جدااا  ,0.0
ممتازه ابل ومنتجاتها    شكرا سوق  ,0.0
اللون باهت مخدوش  ,0.0
السعر الجوده كانها قطيفه  ,0.0
سهل الاستخدام انصح باستخدامه في المكتب  ,0.0
انصح بها وحلوه  ,0.0
ما اعجبني الشحن المنتوج باهي  ,0.0
السعر غالي جدا عن المتاجر الاخري وانصح تنزيل السعر ليتم شراءه بكثره   سوق كوم متجر ممتاز وغريبه منه السعر المبالغ فيه    ,0.0
ممتاز وعملي وقوي  ,0.0
بطللللللله وفيها عازل صوت قوي جدا وضد المويه شي خورافي  ,0.0
طبق الوصف ممتاز وانيق  ,0.0
ممتازه للغايه  ,0.0
البصمه ولكني اعتقد ثوف يكون هناك تحديز  ,0.0
اللاصقه ليست كامله ولكن شاشه وظهر فقط اما بالنسبه لجوده اللاصقه فهي جيده نوعا ما  ,0.0
خامه جيده شفافه clear  ,0.0
جهاز روعه الروعه مقارنه بسعره  ,0.0
لا يوجد باءع ممتاز  ,0.0
الجهاز راءع انصح فيه  لكن انا عندي تحفظ بالباءع  ,0.0
انصح الجميع بشراءه  ,0.0
اكثر من زاءع كفاءه وجاذبيه  ,0.0
وصل قبل الوقت المحدد  ,0.0
لا حد يشتري من عندهم       رايي الخاص ولا حد يفكر اصلا لانه لمن ماحد يشتري ساعتها بنفسهم حينزلوا الاسعار  ,0.0
ممتازه وركبت صح  ,0.0
المنتج كما بالوصف  ,0.0
جيده جدا مصنوعه من السلكون  ,0.0
ممتاز وحسب الوصف ووصل سريعا وبسعر منخفض  ,0.0
شاحن كويس وبيشحن بسرعه  ,0.0
خامات ردءيه  ,0.0
تصميم راءع وامكانيات ممتازه  ,0.0
اللغه العربيه به غير سليمه  ,0.0
    It is not okay but I will  ,0.0
بصمه الشاشه بطيءه نسيا بس بشكل عام موبيل كويس وذاكره كبيره وكاميرا مقبوله  ,0.0
جميله جدا وممتازه  ,0.0
ممتاز جهاز راءع  ,0.0
التليفون مره حلو  ,0.0
جيد كما بالوصف الشيء السلبي فقط تعلق الغبار به  ,0.0
خامه البلاستك سيءه جدا  ,0.0
ما تشتغل الا الشحن  ,0.0
منتج جميل  ,0.0
ممتاز وبحاله ممتازه  ,0.0
للي اشتري الجهاز يجي معاه هدايا من هواوي   زي بطاقه vip والساعه    ,0.0
المنتج جيد للحمايه بس اعطيته ٣ نجوم لانه مش زجاج مكتوب في الوصف زجاج لولا كده كنت اديته نجوم  ,0.0
ماشفت لحد سلبيه  ,0.0
ممتاز واداء جيد جدا وتصوير متوسط وبطاريه قويه وسعر مناسب للجميع وانصح لمن يبحث عن جوال متوسط شراءه لما فيه من المواصفات الراءعه والمميزه  ,0.0
السعر والجوده  ,0.0
هاتف جدا ممتاز وراءع بكل تفاصيله  ,0.0
جميل جدا وسعر اروع  ,0.0
المنتج المطلوب  ,0.0
انصح به المنتج راءع جدا  ,0.0
شكرا منكم علي المنتج    ,0.0
سخونه البطاريه الصوت غير واضح الجهاز لا يشحن عندما يكون مغلق  ,0.0
شحن سريع جميل  ,0.0
موبايل كويس بالنسبه لسعره بس المشكله عندي في التوصيل اتاخر جدا  ,0.0
الموبايل راءع الاداء بتاعه قوي الحقيقه مقارنه Brands اخري بنفس الامكانيات انصح به للموبيلات الفي نفس الفءه بتاعته  ,0.0
جيد والتغليف ممتاز  ,0.0
جهاز طيب ومعقول  ,0.0
ممتاز مثل الوصف سرعه التوصيل  ,0.0
تتميز بوضوح عالي الدقه صوت محيطي مع جهير قوي الخامه المصنوعه جيده جدا  ,0.0
الجوال راءع جدا  جميل  سريع   ,0.0
ممتازه جدا تغطي الجوال بالكامل وتحميه  ,0.0
المني باد 4 يمكن ان يتم تنزيل انستغرام وسناب شات ومعظم البرامج عليها اذهبو يوتيوب وسوف ترون الطريقه  ,0.0
يءدي الغرض   السعر  ,0.0
جيد جدا وعملي وشكل جميل  ,0.0
سرعه التوصيل والجهاز كما في الوصف  ,0.0
مطابق للمواصفات المعلنه  ,0.0
سرعه التوصيل ممتازه وصدق التاجر ومنتجات ممتازه من One Mobile جزاكم الله كل الخير  ,0.0
شحنه ضعيف جدا  ,0.0
ممتاز ولاكن لايوجد حمايه للشاشه  ,0.0
تليفون راءع وجيد ولايوجد به سلبيات  ,0.0
الجوده والسعر  ,0.0
سعر منخفض ومءدي للغرض    ,0.0
جميله جدا  ,0.0
انصح به  ,0.0
انصح بشراءها  ,0.0
فيه خصاءص كتير واحسن مليون مره من الايفون X  ,0.0
وصله ممتازه وعمليه جدا  ,0.0
اداء الجهاز راقي جدا   الشاشه   البطاريه   السوفتوير  ,0.0
جميل وسلس  ,0.0
شكل شيك جدا يظهر جمال الهاتف اللامع يحمي ظهر الهاتف تمام الكاميرا  ,0.0
جزاكم الله خيرا ممتاز  ,0.0
رووعه بكل ما تحمله الكلمه من معني  ,0.0
المنتج جوده جيده  ,0.0
الموبيل بطيء  ,0.0
نفس المواصفات طلبتها  ,0.0
منتج اصلي ووصل خلال يومين  ,0.0
جيده حد كبير وافضل من غيرها  ,0.0
عملي وذو جوده عاليه  ,0.0
تماما كما في الاعلان  ,0.0
اوصي به  ,0.0
كلو ايجابيات  ,0.0
تعليق الجهاز بزياده  ,0.0
وصل بسرعه  ,0.0
السلعه ممتازه وقت الشحن التوصيل قياسي جدا ممتاز  ,0.0
جهاز جيد بالنسبه للفءه المتوسطه  ,0.0
جوال مميز وذاكرته كبيره تستوعب كثير من الوساءط وكاميرا لا يعلي عليها  ,0.0
ممتاز ومناسب للسعر  ,0.0
جهاز جبااار وسعر اكثر من راءع  ,0.0
ممتاز وارخص من السوق  ,0.0
جيد جدا  ,0.0
منتج راءع بسعر متوازن  ,0.0
جميل جدا بس الخامات متوسطه  ,0.0
لا مانع للصدمات  ,0.0
الهارد فوق الممتاز  ,0.0
مايغطي كل الشاشه  ,0.0
ممتاز وسعره ممتاز  ,0.0
الخامه جيده انيق  ,0.0
اخترت التقييم المنتج والاجابيات سعره ولا بلكبير ولا بل قليل والسلبيات حجمه صغير قليلا  ,0.0
الايفون 7 بلس لا يعلي عليه  ,0.0
وصل في الموعد  ,0.0
تليفون روعه مشاء الله  ,0.0
الجهاز ممتاز وخدمه التوصيل متميزه  ,0.0
جوال مشاء الله تبارك الله ممتاز التوصيل ممتاز جاني للباب    ,0.0
روعه وفخم  ,0.0
صوتها راءع  ,0.0
المنتج ممتاز بس التاخير في الاستلام ١٤ كتير  ,0.0
البطاريه ربما لو افضل  ,0.0
كعاده هواوي الجهاز جبار  ,0.0
المشكله ان مفيش غير 7 4 جيجه فاضي فقط فلازم تشتري كارت ميموري  ,0.0
جميل جدا الطلب وصل قبل الوقت المحدد  ,0.0
جهاز مايحتاج كلام  ,0.0
شكرا منتج راءع  ,0.0
جميل ومطابقتها للمواصفات  ,0.0
بيشحن سوبر تشارج  ,0.0
منتج راءع جدا جدا  ,0.0
عمل لفتره يصبح ساخن  ,0.0
اشكر سوق كوم علي سرعه توصيل الجهاز لعنواني    ,0.0
استخدامه بطء جدا  ,0.0
جدا حلو بحمي الموبايل  ,0.0
غلاف عادي  ,0.0
يحتاج ممارس لتركيبه  ,0.0
جيد بكل المواصفات  ,0.0
من النواحي كويس جدا  ,0.0
جدا جميل خطيرمرا  ,0.0
ممتاز حتي  ,0.0
شكرا علي المنتج الراءع  ,0.0
كما في الوصف سريع في القراءه الكتابه اليعر ممتاز  ,0.0
ممتاز جدا وانصح به وبشده قمت بشراءه مرتين  ,0.0
جهاز ميني باد  ,0.0
منتج ممتاز وشحن وتغليف مميز  ,0.0
التسليم في الموعد المحدد والسلعه جديده ولكن قابس الكهرباء غريب ويحتاج محول لانه ذات الارجل الماءله  جد غريب   ,0.0
التليفزيون ممتاز بالطبع نتيجه لاستخدام سامسونج تقتيه المحمول في تكنولوجيا الجهاز  من عيوب الجهاز عدم وجود خاصيه التسجيل pvr لعل سامسونج تدخر الخاصيه لاصدار قادم وفقا لاسلوب التسويق الحديث  الحدق يفهم  ,0.0
الموبايل تحفه فنيه  ,0.0
منتج جيد الاسكرينه تحمي الشاشه بالكامل واخده الشاشه كلها ماعدا السماعات  ,0.0
المنتج ممتاز ونفس الوصف واصلي لكن التوصيل تاخرا قليلا  ,0.0
سعر ممتاز وجهاز بطل  ,0.0
تليفزيون راءع وامكنياته وصورته ممتازه  ,0.0
الرسيفر الداخلي غير عملي والتنقل بين القواءم بطء  ,0.0
بطاريه ضعيفه جدا وغير عمليه  ,0.0
الكاميرا اللون المعاج العالي والذاكره الكبيره  ,0.0
ممتاز سرعه في التوصيل  ,0.0
سلامه الجهاز الاتصال الدايم بين الموقع العميل  ,0.0
جميل مره  ,0.0
حجمه صغير  ,0.0
لانصح به احد ابداااات  ,0.0
غير مرن لحركات اليد  ,0.0
زين مناسب لسعره وحجمه كبير  فخخم  ,0.0
لا اوجد  ,0.0
المقاس مضبوط  ,0.0
الشاحن خرب بعد عدد شحنات قليل لم يتعدي الشحنه الرابعه علي ما اعتقد  ,0.0
لا انصح بها لتغير لونها بعد فتره قصيره  ,0.0
الجوال اكتر من راءع والبطاريه تدوم واجد  ,0.0
منتج ممتاز جدا  يغطي الاطراف وخفيف وواقي من الصدمات ويملك شكل جميل   ,0.0
الخامه حلوه بس الراءحه مثل البلاستيك المحروق  ,0.0
اجمل من راءع  ,0.0
منتج اصلي وعملي جدا وبيفرق في اداء الموبيل  ,0.0
تاخير الشحن اربعه ايام  ,0.0
خامه ممتازه وسرعه في شحن الهاتف  ,0.0
الصوت وحش جدا جد تقريبا مشكله فيه والخامات سيءه  ,0.0
ممتازه      ,0.0
سعدت بالتعامل معكم     ممتازه  ,0.0
كما بالمواصفات  ,0.0
منتج جيد حد ما  ,0.0
الجهاز راءع شكرا سوق كوم  ,0.0
جاهز انصح فيه  ,0.0
السعر مقبول والسلعه جيده  ,0.0
سريع الكاميرات الاماميه والخلفيه راءعه خفيف الوزن  ,0.0
للان لا يوجد  ,0.0
جيد لطلبه المدارس سعر مناسب  ,0.0
من احلي الاجهزه والاستعمال اروع  ,0.0
ممتاز وسرعه بالتوصيل 12 ساعه بالضبط في الرياض  ,0.0
اداء ممتاز جدا    فرق كبير  ,0.0
سكرين روعه بمعني الكلمه في خامتها وشكلها تحفه  ,0.0
شاحن سريع وقوي وقدره الخرج 2 امبير يستحق 5 نجوم  ,0.0
ليس كمااردت  ,0.0
بعيد كل البعد عن منتجات ابل  ,0.0
هاتف جميل وكاميرته كويسه جدا  ,0.0
يحافظ علي العلبه ومفيد  ,0.0
ممتاز وعملي لكن يعيبه كبر الحجم ولكن كفاءه عاليه  ,0.0
مفيش سلبيات ملموسه  ,0.0
جيد وعملي    ,0.0
لم يتوافق مع موبايلي نوكيا 5  ,0.0
مش فيه بصمه اصبع  ,0.0
خامه جيده ورخيص  ,0.0
زجاج من ورا ضعيف جدا  ,0.0
عدم ثبات العدسات  ,0.0
جدا راءع  ,0.0
هاتف جيد كما موجود بالاسواق  ,0.0
دقه التصوير في الجهاز  ,0.0
منتج جميل ربنا يسعدكم زي ما اسعتونا  ,0.0
صراحه الجهاز ما عليه كلام والتوصيل معايا كلام كل شيء فيه خرافي والسعر جدا جيد  ,0.0
الابعاد غير كامله  ,0.0
لمسه عالواجهه بتطبع فيه بسهوله سواء من الصوابع او الوجه في حاله اجراء مكالمه  ,0.0
منتج الاصلي من شركه سامسونج بسعر معقول  ,0.0
سعر ممتاز ووقت الشحن جيد  ,0.0
السلعه راءعه التوصيل ممتاز سريع شكرا سوق    ,0.0
حلو صوت والكاميرا والله يعطيكم العافيه  ,0.0
ممتاز تقريبا لايوجد سلبيات  ,0.0
منتج راءع واصلي  ,0.0
المنتج ممتاز وصل في الوقت المناسب دون تاخير  ,0.0
ممتازه مطابقه  ,0.0
ممتاز وجوده عاليه  ,0.0
لم يكمل اسبوع اتكسر  ,0.0
مشكله بالمايك لكن لايمنع شراءه  ,0.0
جبار وسعر ممتاز  ,0.0
المنتج ممتاز ولكن لا استطيع تشغيله    ,0.0
جميله وجدا وسهله بتركيب  ,0.0
خدمه ممتازه وسرعه التوصيل شكرا سوق كوم  ,0.0
الصراحه جهاز ممتاز خالي من العيوب  ,0.0
اصلي وجميل التوصيل سريع  ,0.0
جوال ايفون 6s بغني عن التعريف اشكر الباءع علي المصداقيه وشكرا سوق كوم علي الاسعار وتغليف السلع وخدمه التوصيل السريعه good  ,0.0
جيده بشكل عام ويلاحظ عليها لا تغطي كل الشاشه كباقي مثيلاتها من حافظ الشاشه  ,0.0
يجنن انصح فيه  ,0.0
راءع ومطابق لحجم الهاتف  ,0.0
وجود كارت ميموري مع شريحتين  ,0.0
مايحتاج والله كل شي ميه ميه  ,0.0
بعد شهرين من الشراء ظهرت مشاكل في شحن البطاريه     ,0.0
جميل جدا   ,0.0
ممتاز وسرعه بالشحن والتسليم في خلال يومين من الطلب  ,0.0
حمايه راءعه زجاجي يحمي الجهاز من الكسر ويوجد معه طريقه استخدامه  ,0.0
ولكن لا يوجد حامل اللاسلكيه لسماعات  ,0.0
نفس المواصفات المذكوره وتوصيل قبل الموعد بثلاث ايام شكرا سوق كوم  ,0.0
لايقبل التعامل مع بعظ السماعات والسياره  ,0.0
يصفر بعد الاستخدام  ,0.0
جهاز جبار من النواحي البطاريه  قوه سحب شبكه الاتصال والانترنت   الكاميرا خرافيه        السلبيات       التسويق التوريد الجهاز متاخر ليس بسرعه المطلوبه للعملاء بنفس باقي الشركات الثانيه  ,0.0
سعر جيد مقارنه بالمحلات  منتج متطور ناجح   ,0.0
جميله مشكلتها الوحيده ان حوافها كبيره ممكن تعمل شويه هواء بسيط مع الجراب اعتقد ده العيب الوحيد بس مجمل جميله  ,0.0
كبل مغناطيس ممتاز سهل ريحني كثير في شحن الجوال ويحافظ علي عمر مدخل الجوال لمده اطول عكس الشواحن الاخري انصح به وراح اطلب منه تاني  ,0.0
جميل من النواحي  ,0.0
مش بطال خالص انصح به جدا والسعر جميل جدا جدا ووصل بوقت مناسب وشكرا للباءع جدا   وشكرا سوق كوم جدا  ,0.0
جدا جمييل  ,0.0
راءع جدا خفيف ولطيف  ,0.0
الجها سريع جدا سرعه في التوصيل وتغليف المصنع  ,0.0
جيد جدا مقارنه بالسعر  ,0.0
جوال مميز للغايه من ابل ايفون 6s بلس  التصميم جميل جدا  خصاءص الجوال جيده حجم الذاكره كبير 16 جيجا الجوال يعمل بسرعه كفاءه انصح به الجميع  ,0.0
منتج ممتاز انصح بشراءه  ,0.0
سعر مقبول جدا خامه الكفر ممتازه انصح بالشراء سوقكم شكرا تتبع الشحنات سهل وواضح سرعه في التوصيل ومصداقيه  ,0.0
جوده الصوت جدا ممتازه والبطاريه جيده  ,0.0
سعره جيد وخامه جيده  ,0.0
راءع مع سعره  ,0.0
باءع جيد جدا منتج خامته جيده جدا تقيل في الايد  ممتاز                                                                      ,0.0
لم اجربه بعد واريد تجربته اتمني ان يعمل بين موبايل وشاشه سمارت حديثه لان ستكون نقل بيانات اسرع افضل من واي فاي  ,0.0
الموبايل ممتاز    والتوصيل سريع جدا    شكرا  ,0.0
جهاز جميل خفيف راءع  ,0.0
جميل ومبستغناش  ,0.0
حامل ممتاز وسهل الحركه ومفيد جدا  شكرا سوق  ,0.0
بمجرد وقوع الهاتف علي الارض انكسر الظهر وكانه زجاج خالص المفترض بلاستيك مقاوم للصدمات  ,0.0
جهاز راءع جدا جدا  ,0.0
اتمني ينزل سعره لانو مرا عاجبني  ,0.0
تليفون ممتاذ الشحن ماتاخرش  ,0.0
جوده اسوء من السيءه  ,0.0
جيد بالنسبه لسعره  ,0.0
اكثر من راءع والسعر مناسب جدا  ,0.0
كبر القطع واثناء العمل بها يوجد بها حراره  ,0.0
   fitting is very good  ,0.0
ممتاز جدا وانصح بشراءه وسعره مناسبا جدا مقارنه بمميزات الجهاز الراءعه    ,0.0
طعمه حلو   ,0.0
