Arabic Reviews,polarity
منتج ممتاز وسوف تلاحظون نتاءجه والعبوه مبرشمه  ,1
لقد بدات متردده مجنونا بشان المنتج يبدو متشككا في التعرف علي الصوت بشكل مبالغ فيه  تسمعني بينما الاغنيه عاليه جدا  بالاضافه المعلومات تنزيلها مسبقا راءعه  للموسيقي فقط لامر راءع  كل شيء اخر لا يمكن تفسيره ابعد يستحق المال  عنصر منخفض السعر واخطط لشراء اخري   ,1
لايقبل شريحتين ذاكره اما شريحه وذاكره او شريحتين بدون ذاكره  ,0
جيد للقراءه ولكن جوده الفيديو ليست جيده   ,0
مطابق للمواصفات وسرعه في التوصيل  ,1
حصلت للتو علي صندوق كبير المنازل وقمت بتثبيتها في مقياسين للحراره وزوجين الشموع وهميه ومصباح يدوي  كل شيء يعمل كالمعتاد ويبدو يعمل بشكل جيد  قلقي الوحيد ان اخف قليلا بطاريات العلامه التجاريه  المستخدمه الميته  كنت استبدلها ولكن اكثر تكلفه بكثير   ,1
اشعر بطريقه ما ان سيكون اكثر سهوله انت تسالها سءالا واجابتها  انا لا افهم السءال  تقول كثيرا اكثر الاجابه علي سءال  كما ان مكبر صوتها ليس بهذه الروعه ويجب تحسينه  مفهوم راءع عند ربطه مع يمكنه التحكم في المزيد اجهزه الوساءط الخاصه مثل التلفزيون والاستقبال واجهزه العرض ووحدات التحكم في الالعاب  وصندوق الكابلات ولكن لا يمكنك القيام باي بدون المحاور المرتبطه بها  قمت بشراء الاجهزه الذكيه مثل عناصر التحكم في الاضاءه فان يمكنها التحكم في الاضاءه  اعطيتها اربعه لانها يمكن ان تفعل كل بمجرد برمجتها بشكل صحيح يمكن ان عمليه شاقه ولكن بمجرد الانتهاء يبدو تعمل علي ما يرام  تحتاج فقط بعض التحسينات امازون   ,1
البطاريات تنهار بالفعل قبل استخدامها  انهم خرده  ,0
حساس دقيق للحراره ومدي القياس واسع   مابين 50  70+  ,1
احبها  ,1
لقد كان لدي جهاز الاصلي وكان متحمسا للحصول علي الورقه البيضاء لعيد الميلاد  انا احب تماما  سهله القراءه للغايه والتعامل معها  اتمني لو انني حصلت عليه وقت طويل  ,1
ممتاز جدا اصلي 100  ,1
الجوال ممتاز والتوصيل ممتاز افضل قرار اتخذته  ,1
استخدمه في الغالب للالعاب الممتعه علي الرغم انني استمع الكتب الموجوده عليه   ,1
جميله وتوجد بها عدستين وليس  ,0
 ,1
اشترينا نار امازون لابنتي  يعمل بشكل راءع  ,1
استعاد المنتج وقيل له اجل الحصول علي المساعده سيتعين علي فرقه المهوس مساعدتي في منزلي وتحمل رسوما مقابل الخدمه  قررت اننا بحاجه للمنتج اعادها بشده لاسترداد الاموال   ,0
لقد اشتريت لاحد افراد الاسره لانني احببتني كثيرا  سعيده للغايه   ,1
اشتريت واحده لنفسي ولزوجين كهدايا لطيفه ولكن ما زلت لا افهم ما راءع في  ساقول تلتقط صوتك في انحاء غرفه ضخمه   ,0
لم تفتحها بعد  هديه عيد الميلاد للاطفال  ,1
ممتاز جدا للالعاب المتوسطه وفوق المتوسطه  ,1
اليكسا لا تعرف نصف ما يفعله جهاز الكمبيوتر الخاص  لكن الجوده الموسيقيه جيده  راديو مجيد  اعتقد انني اوصي دوت  وفر اموالك   ,0
حصلت علي الاشياء لنفسي لمشاهده  ,0
سرعه التوصيل وسعر اكثر راءع  ,1
جميل وانصح فيه  ,1
ممتازه بحكم السعر مقابل الفايده المرجوه القطعه وتبيينها لامور في المحرك لم القي بال قبل ولاني اشتريت قطعه اخری  ,1
لا تتناسب مع هدفي   ,0
جهاز ممتاز مواصفات جيدا جدا بالمناسبه لسعره اشكر الباءع علي سرعه التوصيل وايضا مضاف البصمه ومميزات مثل شريحتين وبطاقه ذاكره بنفس الوقت  ,1
جهاز صغير راءع سهل الاتصال بالصوت اللاءق بالبلوتوث  ,1
المنتج راءع كما في الوصف  ,1
تدير الاضواء في المنزل ومليءه بالمعرفه  رجلي يحبها لانها الانثي الوحيده في البيت لا تتحدث معه   ,1
افضل تصديقي  انا مشتري متكرر   ,1
سيء حقا علي المنتج ولا يلتقط الصوت بشكل صحيح   ,0
ليست بطاريه جيده للغايه  تستنزف بسرعه كبيره  انا استخدامها في جهاز التحكم عن بعد الخاص اقوم بتوصيل سماعات الراس في جهاز التحكم عن بعد للاستماع اللاسلكي لست متاكدا مما كان عاملا  لكنني استخدمت العديد البطاريات المختلفه في جهاز التحكم عن بعد ولم يتم تفريغ تقريبا بالسرعه نفسها  انا اتحدث اسبوعا وهم ميتون  لا انصح   ,0
البطاريات لا تدوم طويلا ولا تستحق المال  ,0
منتج جمبل  ,1
شاحن جيد حقا  ,1
لقد وجدت فقط خارج منطقه الجزاء استمرت لفتره اطول اسبوع   ,0
كان جهاز لوحي اشتريناه لاطفالنا ونحبه   ,1
البند كما معلن  ,1
لا شكاوي خاصه بالنسبه للسعر  جيد للاطفال او كبار السن   ,0
الامازون جيد شراءه شراءه ستحبه  ,1
اشتريت كهديه لابنتي تحبها  سهله القراءه وتخزين كتبها  شكواي الوحيده تبدو بطيءه وبطيءه عند الانتقال شاشه واحده اخري  حتي قلب الصفحه يبدو بطيءا  لست متاكدا مما كان لديه اعداد لتغيير ولكن له فرق ملحوظ بين الجهاز والنار اوقد مع كل اعدادات ابنتي لا تمانع في وتفضل الشاشه علي الورق الابيض للقراءه  عمر البطاريه راءع جيد جدا يمكنك الذهاب في رحله عطله نهايه الاسبوع وترك الشاحن في المنزل   ,0
منتج جيد جيد حسب الوصف انصح به جراب قوي ضد الصدمات سرعه التوصيل وصل تاني الاوردر  ,1
واحده افضل المشتريات او الاستثمارات يمكنك القيام بها للتكنولوجيا   ,1
اشتريت كهديه عيد الام لامي في فلوريدا  ليس لدي خبره مباشره معها ولكن نقطه السعر راءعه والمراجعات الاخري تبدو صلبه  لقد شاهدت بعض مقاطع الفيديو غير المحميه علي ويبدو صفقه راءعه  يبدو ان بعض الناس لديهم مشاكل في الشاشه لامعه للغايه ولكن بخلاف لا اري الكثير المشاكل الاخري   ,1
راءع للتعلم للاطفال الصغار  خطوه سهله  في غضون ساعات تقريبا حفيد بلادي البالغ العمر كيفيه التنقل عبر النظام باكمله  جيد للاطفال في الاعتبار   ,1
بطيءه يمكن ايقاف الاعلانات علي الشاشه الرءيسيه مزعجه مقابل رسوم  ,0
تستخدم ابنه اخي في كليتها راءعه للاطفال في الكليه ومتنوعه جدا   ,1
جهاز جيد وشكله شيك عيبه الوحيد ملهوش جرابات فليب  ,0
منتج راءع انصحكم بانكم تشترونه  ,1
روعه ومطابق  ,1
ساعه قمه في الروعه  ,1
سعر ممتاز وقيمه ممتازه وايضا علامه تجاريه جيده جدا والتوصيل وقته جيد    نطلب المزيد العروض الجيده  ,1
عظيم بالنسبه للسعر  احب ان هناك العديد التطبيقات والالعاب المجانيه وما يمكنني تحميلها خلال امازون برايم  هناك بعض التطبيقات غير المتاحه للتحميل المنخفض مثل ولكنها ليست صفقه كبيره  سعيد مع الشراء   ,1
انصح بشراء المنتج اصلي ويدعم خاصيه ال لاجهزه السامسونغ الجديده تدعم الميزه راءع بكل معني الكلمه  ,1
ممتاز وقوي وفعال ومفيد للمنزل  ,0
احب سهوله الاستخدام مع الجهاز اللوحي لم يكن لديك مشاكل  ,1
لا يمكن التغلب علي منتج امازون  خصوصا صندوق تلفزيون النار  اسرع  ,1
الثلاث شراءح تعمل في وقت واحد   ,1
لا باس بها  تستخدم للادخار لكن التكاليف تكلف نفسها ويبدو تدوم حوالي 3 4 بنفس تكلفه العلامه التجاريه الاخري  تستخدم في الغالب لاجهزه التحكم واجهزه الماوس لوحه المفاتيح  ,0
تليفون جميل جدا امكانيته اعلي سعره لكن كان يجب علي الشركه ان تضع سكرين حمايه للشاشه جراب  ,0
لدي واحد لكل تلفزيون في المنزل  لم اعد استخدم الخاص بعد حيث يمكنني تشغيل علي وهناك العديد عروض فقط  نوعا ما مثل امتلاك حساب اخر   ,1
لقد حصلنا علي الجهاز اللوحي لاحفادنا في عيد الميلاد حتي يتركوا هواتف اباءهم بمفردهم  بهذه الطريقه يمكنهم لعب كل الالعاب يريدونها علي جهاز ليس باهظ الثمن مثل الهواتف الذكيه  انهم يحبون الجهاز اللوحي لكننا كنا بحاجه منع عمليات الشراء حفيدنا يبلغ العمر اعوام فقط حيث بتنزيل لعبه في عيد الميلاد لم تكن مجانيه قبل ان نتمكن ايقافه  خطانا   ,1
تعمل بشكل جيد ورخيص للغايه فكرنا بطريقه السعر  ,1
جهاز ممتاز بشكل عام ولكن البصمه بطيءه بعض الشيء  ,0
اداه راءعه لاتمته وظاءف المنزل الذكي مثل تشغيل واطفاء الاضواء واغلاق الابواب وما   ,1
هدايا عيد الميلاد لحفيداتي  انا متاكد انهم سيحبونهم  ,1
لم استخدم منتجا مثل ويجب علي الرجل ان اخبرك افضل منتجات التفاح  ,1
استلمت السلعه في هقت جيد وكان التغليف ممتازا وعندما فتحت الغلاف اعجبت بنوعيه الجلد الكاسي للحافظه وقوته كما ان الحافظه مقاسها مناسب للايفون بالضبط   ,1
انصح باقتناءه  ,1
ال كان كما توقعته واكتر كمان خامه عاليه الجوده يحمي الموبايل كافه اطرافه يستاهل كل ادفع فيه ويستاهل وقت الانتظار اوصي به بشده شكرا سوق كوم  ,1
رخيصه السعر انيقه الشكل  ,0
يتم انجاز المهمه                     راءع للشراء         ,0
سيءه جدا لا انصح بشراءها اخذت وللاسف تالفه  ,0
حصلت عليه في صفقه الجمعه السوداء يستحق المال المدفوع   ,0
نظرا لا يمكن التحكم بتسارعها فلا انصح بها للاماكن الضيقه لانها سريعه جدا وستصطدم بكل ما حولها  ,0
اشتري بطاريات فولت في ابريل بدا علي ما يرام لكنه ليحل محلهما ظهور متوفي  حاولت حزمه وعملوا  لن اشتري بعد بطاريات امازون لا يمكنك الاعتماد عليها  لم اكن اعمل واتمني العمل فولت  بعض الاماكن لا تدوم اجهزه الانذار بالحراءق لا تدوم طويلا او لا تعمل البطاريات تدوم لمده 12 0f علي قرص مضغوط الامازون مروعه  ,0
افضل لوحه لقراءه وقت مضي  ساكون في غايه يوصي شخص للحصول علي المنتج   ,1
لدي محرك الاقراص المحمول الخارجي ويسترن ديجيتال باسبورت الترا تيرابايت يو اس 3 0 2 5  حجم الكمبيوتر المحمول   غالبا ما علبه محركات الاقراص الصلبه البلاستيك مع سطح الصفاءح المعدنيه الرقيقه الجميله الاكثر جماليه الحمايه  اشتريت في الاصل الكود المطابق شديد الصلابه مثل حقيبه توفر حمايه راءعه  بمجرد تركيبه في يبقي محرك الاقراص في العلبه الواقيه المختومه مع منفذ فقط يمكن الوصول غطاء مطاطي وبالنظر الوزن الخفيف لحافظه محرك الاقراص البلاستيكيه فان الحمايه الاضافيه مطمءنه  ومع هناك سلبيات سلبيه كبيره في ان الحاله ليس مكان لتخزين كابل القصير مقاس 40 سم  بالاضافه اخفاء لمصابيح لمحرك الاقراص   كبديل جربت علبه محرك الاقراص الصلبه الخارجيه 2 5 الرخيصه اما علبه فهي اقل صلابه لكن محرك ملاءم للحافظه بشكل مثالي المفيد جدا ان يكون للحافظه مساحه كبيره لتخزين كابل  يناسب الجيب المربوط علي الرفرف العلوي   يتم تثبيت القرص الصلب نفسه بواسطه شريط لمنع انزلاق محرك الاقراص للخارج عند فتح العلبه  تتمتع محركات الاقراص الصلبه بحجم الكمبيوتر المحمول بحجم 2 5 بحمايه اضافيه ضد الصدمات علي اصدارات سطح المكتب 3 5 الخاصه بها تصميمها للاستخدام المحمول توفر حقيبه اكثر الحمايه الكافيه عند السفر  اقوم بوضع قضيتي في حقيبه الظهر عند التنقل   اجد انني استخدم الحاله افضل اصدار ببساطه لانه اكثر ملاءمه للحفاظ علي علامات التبويب علي كابل لمحرك الاقراص  تعمل حقيبه بشكل جيد وتبدو جيده رخيصه جدا بسعر للوظيفه والقيمه   ,1
الايفون مرررره روعه والتوصيل في نفس الموعد  ,1
البطاريات تعمل بشكل راءع   ,1
اتمني ان يكون باللون الابيض ليتناسب مع  ,0
بطاريات راءعه جيده كما لو لم تكن افضل بطاريات اسم العلامه التجاريه  مع عمر اربع ان 90 لعبه تحتاج بطاريه توفير الحياه والمال   ,1
واجهه سريعه راءعه للاشخاص ذوي العضويه الاساسيه  البحث الصوتي يعمل بشكل جيد  سيكون الافضل لو القاءمه مرنه يمكننا ان نري تطبيقات الطرف الثالث مع التطبيقات المثبته متجر امازون   ,1
انا احب حريق كيندل علي الجميع لكن كيندلز بالتاكيد لديها مشاكل مع منافذ الشحن  لدينا اقدم 7s ولدينا مشاكل في الاسلاك لشحنها  بصفتك احد الوالدين الافضل ان لا يكون لديك اطفال لتوصيلهم  ما زلنا نستمر في شراء واحد جديد الاسعار المعقوله وبسبب عمليات شراء تطبيقات امازون قمنا بها علي مر السنين  نامل ان يصمموا يوما ما منفذ شحن افضل  ,0
انا بالتاكيد احب صدي  لا يوجد يمر ولا يتم استخدامه  ساكون في غايه يوصي لاي شخص لديه جدول المحمومه مثلي   ,1
اشتريت الجهاز اللوحي للحصول علي هديه    انهم يحبونه  سهل الاستخدام   ,1
ساعه راءعه بكل معني الكلمه    راقيه وتغني عن الاكسسوارات الاخري والذهب مناسبه لجميع المناسبات  ,1
قرص اساسي لطيف لاولءك لا يرغبون في انفاق الكثير     سهل الاستخدام ودقه عاليه الدقه للالعاب وحتي مشاهده وما   ,1
كل شيء ثابت حول البند لست متاكدا لماذا  لقد حصلت علي صفقه افضل شراء  لا استطيع الانتظار لاهداءها لشخص  يبدو ان الكثير اسءلتي تذهب دون اجابه   ,0
اشتري لحفيدي مع قضيه عيد ميلاده  يحبها وجميع التطبيقات المتاحه لطفل عمره   ,1
اشتريت بشكل اساسي حتي يتمكن طفلي الوصول للحصول علي تطبيقات مجانيه  يستخدم عاده باد  استطيع ان اقول ان ابطا ولكن لم اكن ابحث عن جوده باد  فانه يحصل علي المهمه  ,1
جهاز لوحي راءع للمراهقين  تحبه ولا يمكن التغلب علي السعر   ,1
شراءها قبل اشهر بالاضافه علامه تجاريه اعلي    تاتي مع شاحن شحنات نهايه اعلي لا تزال قويه  الاحماض المسربه للبطاريه في انحاء الشاحن الخاص وافسدت جدولا واحدا واتلفت ضوء عفريت الخزانه  وفر اموالك  لن يدوموا   ,0
الراءع ان يكون لديك نسخه احتياطيه  ,1
ساعه جميله ورقيقه وضد الميه ومناسبه للبس مع الذهب والاكسسوارات وسعرها مقبول جدا لانها ماركه كاسيو الشهيره  ,1
لم يدم  ,0
البطاريات لم تدم طويلا  ,0
قرص بدايه راءع للاطفال الصغار  ابني استمتع بها حقا   ,1
جيد جدا ولكن لا ياخذ كل وكاله الانباء الجزاءريه الا كان مرتبطا لم استطع الحصول علي كل ما اردت المساعده  قرص جيد للقراءه   ,1
سعر جيد يعمل مثل شخص اخر   ,1
لقد اضافه راءعه منزلي الجديد  لم اتعامل ابدا مع اجهزه منزليه ذكيه واريد البدء وجدت سهله الاستخدام والتطبيقات والخدمات الاضافيه لمسه لطيفه  لا استطيع الانتظار لنري ما التكنولوجيا والميزات الجديده تقدمها اليكسا في المستقبل   ,1
يقوم مقبس سماعه الراس باعاده تشغيل الجهاز اللوحي عند توصيل سلك سماعه الراس به  السبب في انني اعطي المنتج نجمتين فقط  خلاف الشاشه راءعه   ,0
حلوه بس واحده متكرره فا كده مش باليتات لازم مانكير تقيل مش بينشف بسرعه عشان بنفع معاها  ,0
زوجتي تحب كان لديها احد العارضات الاكبر سنا قمت بتدرجها النموذج الجديد تشعر بالحب معها علي الفور  ,1
لا تدوم طالما دوراسيل ولكن لا يمكنك تجاوز السعر  ,1
لي الموظفين ان ياتي دون عروض خاصه  قامت امازون ببيع عندما اشتريتها واعتقدت انني احصل علي نفس الصفقه لكن كان علي ان ادفع 20 دولارا لاحقا للتخلص الاعلانات  ,0
نحبها  انا وزوجتي   ابني وابنتي في القانون وفتاتان تحبهما جميعا   ,0
ممتاز جدا جدا شكرا سوق  ,1
اللمس ليس جيدا  تطبيقات محدوده جدا علي متجر تطبيقات امازون   ,0
انا احب حقيقه ياتي مع قضيه  السهل علي الطفل العمل والتعليمات واضحه   ,1
اشتريت لابنه اخي ويبدو تحب  راءعه وممارسه الالعاب  بالطبع يمكنك قراءه الكتب تماما مثل الاطفال   ,1
عطر كريد اوركيد بلاك غرين ايريش توليد للرجال افضل العطور اللي استخدمتها  ,1
استمتع بجهاز يعمل بشكل افضل عصا النار ولا مزيد التخزين المءقت  ,1
غبي جدا شراء منفذ شاحن  ,0
العب الكثير الموسيقي عليه ويبدو واضحا جدا   ,1
احب المنتج  راءع لقراءه ولعب الالعاب   ,1
لا اوصي بشراء البطاريات تدوم بالكاد لمده 24 ساعه في ما يدوم اسبوعين مع العلامات التجاريه كوستكو او دوراسيل او انرجايزر   ,0
بطاريات راءعه وسعر راءع   ,1
مثاليه لما جهاز لوحي رخيص اشتريته لابي يحب  ,1
انا لا استخدم الصدي بقدر ما اعتقدت او ينبغي لي ان افترض ولكن الجميل ان يكون لديك ملحق  لدي بعض المشاكل في الرد علي صوتي بشكل صحيح ولكن بشكل عام يعمل بشكل جيد   ,1
ممتاز جدا اصلي  ,1
لم احسب بعد  حتي يبدو الامر علي ما يرام ولكني لم استخدم كل امكاناته حتي   ,1
انفاق المال وشراء اسم العلامه التجاريه  بجديه لا تعمل علي الاطلاق  هدر للمال  ,0
اعجبني حجم الشاشه فقط نسخه مكبره ال  ,1
اشتري الجمعه السوداء لا يمكن ان يشكو السعر  اشتريت 3  واحده لنفسي وواحده لامي وواحده لابنتي البالغه العمر  امي تحب خيار الخط الكبير  احب ان اتمكن تصفح الويب ومشاهده نيتفليكس  طفلي يحب ممارسه الالعاب والحمد لله علي خيار الطفل  لا داعي للقلق بشان الانتقال تطبيقات مواقع ويب غير مناسبه للاطفال   ,1
راءعه جدا وتستحق الشراء فهي تحول لك الشاشه نظام اندوريد مما يغير لك نمط جديد للشاشه انصح الجميع باقتناءها فهي تستحق فعلا  ,1
اشتري لابنتي تحبها    سعيد جدا لاني حصلت عليها  ,1
تخطيط الجهاز اللوحي جيد  الانترنت امر فظيع   ,0
قطعه كبيره المعدات  انشاء حلقات حول مع      الافضل علي الاطلاق   ,1
الحب والمزيد      ,1
ممتاز جوده حلوه وسعر مناسب  ,1
كما متوقع  ,1
الرسومات والصوت علي الجهاز اللوحي افضل مما كان متوقعا   ,1
خدمه ممتازه  ,1
حفيدتي اشترت لي النار كيندل بالنسبه لي  بعد اشتريت واحده لزوجي وواحده لصديقي  انهم عظماء   ,1
فكرت في شراء كيندل لاطفالك  المطلوب للحصول عليه  شيء اخر وانت فوق الانفاق  الايجابيات  اختيار راءع للتطبيقاتتطبيقات مجانيه راءعه بفضل دعم بطاقه باسعار معقوله للغايه  اداره التخزين السيءه عند نفاد المساحه الداخليه يتوقف الجهاز عن العمل بشكل صحيح   ,1
قرص مبتدء راءع للاطفال يسمح لك بالتاكد ان اطفالك يشاهدون المحتويات ويلعبونها لاعمارهم   ,1
اشتريتها لعمر  تقريبا 3   لقد احبها حقا  احب ان اتمكن وضع جهاز توقيت عليه ولا يمكنه استخدامه طوال  سهل الاستخدام  الشيء الوحيد اكرهه سرعه تشغيل البطاريه حتي لو لم تكن قيد الاستخدام   ,1
 ,1
قرص عظيم للسعر  ليس حقا لقراءه الكتب   ,0
اطفالي يستخدمون الاشياء يوميا  كان علينا استبدال بعد حوالي عام  تحطيم احدهما والاخر لديه محول الارقام يموت  عظيم في الرحلات لانها عاده ما تحافظ علي الهدوء لدي الاطفال   ,1
عدسات سيءه جدا وغير نقيه ولا انصح بها  ,0
مثاليه لعيد حفيدتي  تحب القراءه  الكثير الكتب  ,1
حجم جميل مظهر جميل احب الشعور بقلب الصفحه  تجربه قراءه راءعه   ,1
هديه مثاليه لامي في المنزل بعد الجراحه  الوقت يمر بسرعه اكبر بكثير   ,1
ممتاز بالنسبه للقيمه المدفوعه  ,1
انا احب اضرم القراءه علي جهاز  اعطاني افضل شراء صفقه جيده علي اوقد وخدمه سريعه ووديه  سهل علي عيني الحساسه ويسرني ان امسك به  اوصي لاي شخص يبحث عن قارء الكتروني   ,1
لم يكن الامر سهلا كما كان يبدو  اشياء كثيره للشراء للاستفاده الكامله ما كنا نعرف اننا سنفعله  يبدو ان كل سءال نطرحه علي اليكسا تقول لا تعرف الاجابه وانه يتعين علينا  تنزيل التطبيق  لا نستخدمها مطلقا فقط لنطلب ضبط مءقت واخبارنا بالوقت اطلب تشغيل الموسيقي كان علينا اعدادها اولا  ليس انيقا كما اعتقدنا ستكون   ,0
العطر شاريه للمدام لكن ما اعجبها مره لانه فعلا راءحته معتاده ومتكرره في اكثر عطر  ,1
جبد  ,0
قيل لي عن تلفزيون عصا النار صديق ذهبت افضل متجر للشراء لشراء واحد يجب علي المتجر ان يطلب لي واحدا كان لدي في يدي في يومين وانا استمتع به  استخدمه كل   ,1
سيكون المنتج راءعا كان الاسهل العثور علي رمز الاعداد واذا لم تدفع امازون منك دولارا واحدا لتنزيل التطبيقات تحمل علامه  مجاني   يتم تحصيل الدولار الواحد تلقاءيا امازون ولكن يمكنك الاعتراض عليه مع شركه الاءتمان الخاصه   ,0
جات مثل اللي بالصوره بالضبط  ,1
جهاز راءع لقراءه الكتب  الشاشه حاده للغايه والاضاءه الخلفيه راءعه في الاضاءه المنخفضه  موصي به بشده   ,1
مثل كثيرا اتمني فقط ان ياتوا بمزيد التعليمات حول الاشياء يمكن القيام بها عليها   ,1
اشترينا لبناتنا الثلاث  حصلت علي حاله اثبات الطفل وقت فراغ مقابل رسوم شهريه منخفضه ولا يمكن ان اكثر سعاده  افضل بكثير القلق بشان كسر هاتفي او جهاز  ,1
كنا نبحث عن جهاز لوحي جيد بسعر مناسب  لقد حقق بالتاكيد توقعاتنا ونامل في استخدامه لفتره طويله      ,1
جهاز كيندل الثالث  بسعر 49 دولارا  سعر الجهاز اللوحي لا يصدق  اوصي بشده المنتج   ,1
الكثير علي  ,1
ينتهي الشحن بسرعه  ,0
جميله واعجبتني وبرسيف غنيه عن التعريف اكيد بس ليه سعرها مش ثابت انا اشترتها ارخص كدا بكتير  ,1
اختار للحفاظ علي قراءه الكتاب والعاب الكمبيوتر اللوحي الرءيسيه علي اجهزه مختلفه  العمل بشكل جيد حتي لجميع افراد الاسره   ,1
جيد جدا خفيف وجميل  ,1
اشتريت لهديه  يبدو انهم يحبون علي ما يرام  لدي نقطه ونقر واستخدامها كثيرا   ,1
لقد لاحظت بالاضافه عشاق الاخرين علي الرغم اننا قد اولينا عنايه كبيره بالغطاء فقد تشوهت ولديها فقاعات وليست متينه  في غضون اشهر وبدات فقط في استخدام مع الغطاء في الاسبوعين الماضيين لاحظت ان الغطاء مشوها وتم نفخه الجلد  ليس لدي فكره عن سبب لقد حرصت بشده علي عدم وضعه بالقرب مصدر كان الممكن ان يتسبب في الضرر وليس ضوء الشمس او الحراره او الرطوبه او شيء  ساطلب استبدالا لكن مصنعي للغطاء بحاجه اداء واجباتهم المنزليه والتوصل منتج افضل خاصه مقابل السعر دفعناه   ,0
انهم يحبونه الاطفال  لدي بنفسي جيد حقا ساشتريه لاي شخص  ,1
اشتريت اشهر  ذات فراغ توقفت عن العمل  الطاقه قيد التشغيل ولكن بمجرد ظهور شعار امازون تصبح الشاشه سوداء  انا جوجل المشكله ويبدو ان الطريقه الوحيده لاعاده تعيينها وضع المصنع خلال القاءمه تظهر علي الشاشه لا توجد طريقه للقيام بذلك  لقد راسلت الشركه عبر البريد الالكتروني وتنتظر الرد لانه غير المقبول ان يستمر الشيء اشهر فقط قبل ان يصبح عديم الفاءده  لا العربه سعيده      ,0
اشتريت لاخي وزوجته  انهم يحبون  لا يتحكم فقط في جهاز ترموستات الخاص به فحسب بل يعمل مع البيءه المتوسعه لمصابيح  ,1
ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه ممتازه  ,1
قرص صغير راءع  يحبها الاطفال ويستخدمونها طوال الوقت   ,1
شكرا علي سرعه التوصيل  ,1
سلعه ممتازه وجوده وسرعه توصيل  ,1
سعر جيد لمنتج راءع  تستخدم نقاط المكافاه للمساعده في الشراء  مندوب مبيعات مطلع للغايه يمكنه مقارنه المنتجات  ,1
اشتري لابننا البالغ العمر عامين ساعد بالفعل في مفرداته  ,1
منتج طيب يخدم الغرض ليس اكثر  ,0
الجهاز سريع جدا في التصفح والوان زاهيه رامات جيجا وبروسيسور 1 5 كاميرا ميجا وكاميرا اخري اماميه للشات وبه  ,1
سريع جدا ومشوفتش منه تهنيج والشاشه تحفه مفيش بعد كدا  ,1
لا فاءده منه مع اشتريت للسماح لي بمراقبه كاميرتي السحابيتين مطبخي  انا ماهره جدا في التكنولوجيا ولدي العديد اجهزه ولكنني لم اتمكن تشغيلها  لقد حاولت تثبيت وتمكين وتاكدت عدم وجود تحديثات جديده للعرض  يتم تحديث العرض تلقاءيا عند توصيله لاول مره   القشه الاخيره عندما اخبرني مندوب الدعم الفني لا يمكنك استخدام العرض مع لم تتمكن الاتصال بشخص يمكنه بالفعل حل المشكله  لا جدوي المساعده اقل غير مجديه في الواقع يجعل المزيد العمل  عرض الصدي اقل عديم الفاءده   ,0
اندلعت النسخه القديمه لذا اشتريت منتج راءع  جديد ومحسن  سوبر خفيف الوزن ويحب ضوء الخلفيه   ,1
سعر تنافسي للغايه الوحده تعمل بشكل جيد نحب اللون والحجم  ,1
ايجابيات سلبيات  ,1
ابني البالغ العمر يحب ناره وياخذها في كل مكان نذهب   ,1
الصعب التكيف مع استخدام جهاز ولكنه يءدي المهمه بشكل جيد مقابل سعر منخفض حجم جيد لحمله دون اثقال محفظتك  ستشتري مره اخري  ,1
الكفر ممتاز وشكله حلو وانيق  ,1
        انصح بشراء السلعه بما حجم جميل ومناسب وسعر مغري جدا واشكر سوق كوم علي الهديه القيمه  ,1
7 1  ,1
اسوا الرسومات لن تحافظ علي اتصال لاسلكي بشكل عام غير راض  ,0
تامر في كل وقت سعر جيد  ,1
راءع جدا  ,1
راءعه خفيفه سهله الاستخدام تستحق المال البطاريه تدوم لفتره طويله  ,1
منتج ممتاز بالضبط ما كنت ابحث  لا توجد مواضيع لا مواضيع   ,1
افضل جهاز بث اعرفه  سهل الاستخدام  شراء راءع  ,1
تتميز الوظاءف وسهوله الاستخدام بامتياز خارج الصندوق  شاشه فاءقه الوضوح والوزن الحد الادني ومتعه في الاستخدام   ,1
منتج راءع  السرعه والجوده راءعه  سهل الاستخدام  اطفالي قادرون علي الانتقال البرامج المفضله هناك   ,1
اود ان اقول الرد علي 50  الاسءله تطرحها كثيرا لا اعرف  لا تحصل علي نفس المستوي عندما جوجل شيء لست متاكدا لماذا الفرق  امل ان يكون هناك المزيد الترقيات يمكنك تنزيلها   ,0
هديه لابن اخ عظيم   كلاهما يحب الاجهزه اللوحيه لان كل منهما لديه واحده  العب معهم بقدر ما تسمح امي   ,1
ارقي موبيلات السامسونج في السرعه الاستخدام والشكل  ,1
يعمل المنتج كما متوقع  سهل الاعداد وسهل الاستخدام  احبها  ,1
يمكنني لعب العابي العبها علي واكثر بكثير   ,1
طريقه راءعه لبث الكثير التطبيقات البسيطه للغايه يسهل مناورتها خلال قطعه كبيره المعدات   ,1
الجهاز جديد وبتغليفه المصنع شكرا  ,1
البطاريات المستخدمه في الحريق البعيد ربما استمرت اسبوعا ماتت  ,0
الجهاز اللوحي الحجم المثالي وسهل الاستخدام  اقرا او العب الالعاب او لاي غرض اخر لامر راءع   ,1
السلعه ممتازه واوصي باستخدام الجعاز  ,1
منتج راءع بشكل عام  يمكن لعمر استخدامه بسهوله امر راءع حيث التاكد ان الاطفال الصغار لا يمكنهم الوصول المحتوي غير المخصص   ,1
