_id,negative_review
ObjectId("5e6e3c58fe6ac8a1e668570c"),لا يمكنني التعليق كثيرًا على تشغيل هذا الجهاز حيث تم شراؤه كهدية. لكن السعر تجربة فائقة وسابقة مع وعود قراء كيندل ستحصل على ضجة ممتازة مقابل المال.
ObjectId("5e6e3c5dfe6ac8a1e668570d"),ارتدت هذه البطاريات بسرعة كبيرة. لقد استبدلت محطة الطقس تقريبًا بعد أن مرت بمجموعتين من البطاريات في حوالي شهر واحد. لحسن الحظ ، تم حرق شيء آخر بنفس النوع من البطاريات في نفس اليوم وأدركت أن البطاريات كانت سيئة ، وليس الإلكترونيات. .
ObjectId("5e6e3c68fe6ac8a1e668570e"),طول العمر ضعيف.
ObjectId("5e6e3c70fe6ac8a1e668570f"),الكاميرا ذات دقة رديئة ، وقت الشحن بطيء.
ObjectId("5e6e3c74fe6ac8a1e6685710"),إذا كنت ترغب فقط في مشاهدة الأفلام أو التسوق ، فهي تقوم بالمهمة. لا توجد ذاكرة كافية لتفعل الكثير. ولكن بالنسبة للسعر هذا رائع للأطفال.
ObjectId("5e6e3c79fe6ac8a1e6685711"),لا يتوهم جدا ، ولكن ليس بطيئا. إذا كان لديك Amazon Prime ، فيمكنك الوصول إلى مكتبة رائعة من البرامج التلفزيونية والأفلام مجانًا. وينطبق نفس الشيء على تأجير الكتب المجانية. متجر تطبيقات أمازون ليس رائعًا ، حيث أن الكثير من التطبيقات قديمة ولكنها لا تزال تعمل. ليس فقط أحدث الإصدارات التي تتوقعها. لكن متجر تطبيقات Amazon Underground يوفر وصولًا مجانيًا إلى الألعاب التي تدفع مقابلها عادةً. إنه لائق مقابل سعره وصفقة جيدة إذا كنت لا تريد أي شيء يتوهم.
ObjectId("5e6e3c7efe6ac8a1e6685712"),كان جهاز لوحي رخيص للأطفال فقط لمشاهدة الأفلام. ومع ذلك ، فإنه يجبرك على وضع أرقام بطاقة الائتمان الخاصة بك لتسجيل المنتج. لا أريد ذلك لأن الأطفال سيلعبون معها. لا أريدهم أن يتمكنوا من شراء التطبيقات بدون موافقة. أعِد ضبطه على الإعداد الافتراضي للمصنع ، لكن الإعداد لم يتغير كما بدأ لأول مرة. على أي حال ، لن أفعل ذلك مرة أخرى.
ObjectId("5e6e3c83fe6ac8a1e6685713"),عملت الأولى بشكل جيد لمدة ثلاثة أسابيع ثم توقفت. استعاد وحصل على بديل. استمر هذا لمدة شهر تقريبا. استعادتها مرة أخرى وقيل لي إنني يجب أن أتعامل مع أمازون ، اكتشفنا من خلال صفحة أمازون الإلكترونية أن الوحدات تجمدت ببساطة وكيفية إعادة ضبطها. كان منزعجًا من أن زميل المتجر لم يعرف شيئًا عن المنتج. كان علي البحث عن كل شيء بنفسي.
ObjectId("5e6e3c88fe6ac8a1e6685714"),إذا كنت بالفعل ملتزمًا تمامًا بنظام "أمازون" البيئي - كما في: لديك حساب Prime ، فهذا شراء لائق. لقد وجدت صعوبة في التعود على وجود إعلانات في وجهك ، وجميع علامات أمازون التجارية التي تراها في كل مكان. بصرف النظر عن تلك الإزعاج ، فإن الجهاز نفسه أنيق تمامًا ويعمل بشكل جيد مع بث فيديو Netflix / Hulu / Amazon. كان تشغيل الملفات مباشرة من محرك أقراص USB أو بطاقة MicsoSD غير مكتمل بعض الشيء ولكنه لا يزال قادرًا. مطلوب اتصال إنترنت نشط لاستخدام معظم ميزات الجهاز.
ObjectId("5e6e3c8cfe6ac8a1e6685715"),أشعر بخيبة أمل. في بعض الأحيان يعطي لا يفهم
ObjectId("5e6e3c93fe6ac8a1e6685716"),لا تستخدم البطاريات جميعًا بعد 48 جميعًا بعد استبدال عيد الشكر لاستبدالها.
ObjectId("5e6e3c9ffe6ac8a1e6685717"),إذا كنت تمتلك جهازًا لوحيًا أو هاتفًا ذكيًا ، فلديك بالفعل واحد. إذا لم تفعل ذلك ، سيعطيك أحد أصدقائك / أسرتك أحد قطع الغيار الثلاثة الخاصة بهم. هذه المحولات موجودة في كل مكان ، في حين أنها ليست كلها متشابهة تمامًا ، إلا أنها كلها تفعل نفس الشيء. تبلغ قيمتها حوالي 2.
ObjectId("5e6e3ca3fe6ac8a1e6685718"),لم تستخدم الكثير منها حتى الآن ، ولكن يبدو أن الاثنين أو الثلاثة قد استخدموا ما يرام.
ObjectId("5e6e3ca7fe6ac8a1e6685719"),اشترينا هذا لأعمارنا 5 و 4 سنوات. إنه شيء يساعدك في تعلم القراءة والكتابة. العيب الكبير هو أنه حتى التطبيقات "المجانية" تتطلب منك شراء إضافات لفتح المزيد من التطبيق.
ObjectId("5e6e3cb1fe6ac8a1e668571a"),كما هو متوقع.
ObjectId("5e6e3cb5fe6ac8a1e668571b"),تحتاج إلى شرح جميع "التوصيلات" المطلوبة لكبار السن غير التقنيين بالتأكيد.
ObjectId("5e6e3cb9fe6ac8a1e668571c"),بينما تعمل هذه البطاريات ، فإنها لا تدوم طويلاً كما هو متوقع. استغرقت حوالي نصف الوقت عندما اشترى متجر قياسي بطارية (Energizer / Duracell / Rayovac). لن أشتري هذه مرة أخرى. في المقابل ، فإن Amazon Basics AA Rechargeable رائع.
ObjectId("5e6e3cc5fe6ac8a1e668571d"),لا يمكنني الحصول على جهازي اللوحي لضبط الوقت ، لذا لم أتمكن من استخدامه حتى بخيبة أمل صغيرة مع عملية الشراء هذه لم ترد أي تعليمات معه !!
ObjectId("5e6e3ccffe6ac8a1e668571e"),لن يتم تحميل أو متوافقة مع بعض الألعاب التي تبيعها أمازون.
ObjectId("5e6e3cdcfe6ac8a1e668571f"),لا أفهم أي شيء أطرحه ولا أجيد الإجابة على الأسئلة.
ObjectId("5e6e3ce0fe6ac8a1e6685720"),هذا جيد
ObjectId("5e6e3ce4fe6ac8a1e6685721"),هذه البطاريات تنهار بالفعل قبل استخدامها. إنهم خردة
ObjectId("5e6e3ce8fe6ac8a1e6685722"),أتلقى باستمرار تحديثات حول كيفية جعل الصدى رائعًا. سيستغرق الأمر بعض الوقت ، ولكنه يحتاج أيضًا إلى الاندماج مع الهاتف لإرسال واستقبال المكالمات والرسائل النصية. أكره أن نقول لها ما هو الجزء الثالث للتكامل مع التطبيق. جيد لميزات smarthome.
ObjectId("5e6e3cecfe6ac8a1e6685723"),هذه فظيعة! لا تضيع أموالك. تموت هذه البطاريات أسرع من أي بطارية جربتها على الإطلاق. بضع ساعات في جهاز التحكم عن بعد وي ويجب استبدالها. انا محبط!
ObjectId("5e6e3cf1fe6ac8a1e6685724"),إنه جهاز رائع. ليست ودية للغاية للموسيقى التي كان علي بالفعل الحصول عليها لتشغيلها. كان استخدامي الرئيسي هو تشغيل نظام الأمان ADT Pulse الخاص بي. يعمل كتطبيق تابع لجهة خارجية ويزداد السؤال كثيرًا ولا يجد دائمًا الجهاز الذي أردته في المرة الأولى. لقد استعدتها. ربما ستعمل النسخة الأحدث القادمة بشكل أفضل.
ObjectId("5e6e3cf6fe6ac8a1e6685725"),في البداية كنت أرغب في إرجاع هذا المنتج ، اشتريته لعمري 2 سنة. قررت الاحتفاظ بها قبل أن يحبها زوجي وبالطبع أحب ابنتي. لا أحب حقيقة أنك لا تستطيع استخدام التطبيق المسموع في إصدار الأطفال. اشتريتها أيضًا حتى يمكن لابنتي أن تكون مستقلة ، بقدر ما لا يتم قراءة أي منها بصوت عالٍ. جاءت لمناورة الألعاب والأفلام. إنه منتج جيد ، أحب Amazon. لا تزال ابنتي تحب جهاز Samsung Tab الخاص بي بشكل أفضل. سيوصي للأطفال الأكبر سنا.
ObjectId("5e6e3cfafe6ac8a1e6685726"),ليست رائعة لسيارة التحكم عن بعد.
ObjectId("5e6e3d03fe6ac8a1e6685727"),هذا الجهاز جيد لقارئ مستوى الدخول فقط في وضح النهار ، ولا يدعم القراءة في الظلام. للقراءة في الظلام ، سيكون عليك شراء ضوء أو غلاف مع ضوء مرفق. في كلتا الحالتين ، فإنه سيضع الكثير من الضغط في عينيك.
ObjectId("5e6e3d06fe6ac8a1e6685728"),عمر البطاريات لا يدوم
ObjectId("5e6e3d0bfe6ac8a1e6685729"),على كل منتج جيد ويعمل كما هو معلن عنه ولكن في الآونة الأخيرة يواجه باستمرار مشاكل في الحفاظ على الاتصال ، والأسوأ من ذلك أنه يحتوي على مشكلات في التحديث. قيل لنا أن هذه مشكلة أكبر في شبكة أمازون.
ObjectId("5e6e3d10fe6ac8a1e668572a"),التقطت هذا الجهاز اللوحي معتقدًا أنه سيكون شراءًا رائعًا. لدي عدد قليل من أفراد الأسرة الذين يمتلكون النموذج السابق للنار أوقد وأوافق عليهم بشدة. كان المنتج الجديد الذي حصلت عليه مخيبا للآمال للغاية ، حيث كانت الشاشة تحتوي على بكسل ميت عند تشغيله. المنتج بطيء للغاية والكاميرات تترك الكثير مما هو مرغوب فيه. لقد استعدتها وتبادلت جهاز IPad Mini 4 وأنا سعيد جدًا به.
ObjectId("5e6e3d20fe6ac8a1e668572b"),سوف تجد مراجعات مفصلة عن ورقة كيندل البيضاء على الإنترنت. سأغطي بعض الملاحظات العامة الأخرى ، إذا قمت بإرسال ملف pdf إلى بريدك الإلكتروني kindle ، فسيتم مزامنته مع kindle الخاص بك. لكن الخطوط تبدو صغيرة عند فتحها بورق أبيض لطيف ولم يكن خيار القائمة يسمح لي بتغيير حجم الخط. يجب عليك تحويل ملف pdf حتى تتمكن من ضبط حجم الخط. ستتمكن من تحويل ملفات pdf الحالية الخاصة بك عن طريق إرسال بريد إلكتروني مع "تحويل" في سطر الموضوع وتضمين المرفق وإرساله إلى بريدك الإلكتروني كيندل (راجع إعدادات أمازون) لمعرفة بريدك الإلكتروني كيندل). ومع ذلك ، قد تفقد الجداول أو مخططات الرسوم البيانية الأخرى من ملف pdf الأصلي ، وهذا أمر مؤلم (يختلف من pdf إلى pdf). أيضًا إذا كنت معتادًا على ios أو android ، فالتناوب على الصفحة ليس مثل التقليب. عندما تنقر أو تقوم بقلب الصفحة ، ستومض لثانية وتحديث الصفحة للانتقال إلى الصفحة التالية. لقد وجدت هذا مزعجًا قليلاً ولكنه يعمل. إذا اشتريت كتابًا عبر الإنترنت ، فقد يكون هذا خيارًا أفضل لأنه سيتيح لك قراءة المحتوى المنسق بشكل صحيح ، واستخدام البطارية رائع ، والأمر الإيجابي الآخر هو أن الأضواء الداخلية لا تتألق في الظلام لذا ستجد أن القراءة تجربة ممتعة. لديهم إعدادات لضبط السطوع أيضًا.
ObjectId("5e6e3d25fe6ac8a1e668572c"),أريد أن أبدأ بالإشارة إلى أنني بصراحة لم أكن أتوقع الكثير في البداية. كنت أتمنى فقط قراءة شيء مضاء في الليل. مشكلتي معها هي أنها كانت بطيئة لدرجة أنها كانت غير قابلة للاستخدام تقريبًا. ما عليك سوى عض الرصاصة والحصول على نموذج أكثر تكلفة إذا كنت جديدًا على Amazon Fire. هذا لا يمثل تجربة امتلاك واحدة.
ObjectId("5e6e3d2bfe6ac8a1e668572d"),اشترى في مارس 2015. الآن هو فبراير 2017 وقال ابني أن لعبته المضيئة قد توقفت عن العمل. فتحه وتسرب البطاريات مما تسبب في تآكل جهات الاتصال. لم يعد يعمل ، حتى مع البطاريات الجديدة. إنها ليست لعبة باهظة الثمن ، ولكن أهم جانب من جوانب البطارية هو أنها لا تتسرب. ما الفائدة من توفير بضعة دولارات على البطاريات إذا كانت ستدمر شيئًا أكثر تكلفة بكثير مع العلامات التجارية الرئيسية ، يمكنك إرسال بطاريات وجهاز مسرب للإصلاح أو استرداد الأموال. على الرغم من أنني لم أفعل ذلك مطلقًا ، إلا أن النسخة التي اشتريتها كانت فضية وخضراء ، لذلك ربما تغيرت ، فقد كانت البطاريات المسربة 1.46.1.46.1.25 فولت على التوالي.
ObjectId("5e6e3d2ffe6ac8a1e668572e"),اشترى 3 من هذه الجمعة السوداء لأطفالي يبدو أنهم يقومون بعمل جيد حتى الآن على أمل أن يستمروا.
ObjectId("5e6e3d43fe6ac8a1e668572f"),3 سنوات من العمر يحبها ، وأنا أكره ذلك. قضى ساعات تنزيل
ObjectId("5e6e3d47fe6ac8a1e6685730"),تموت البطاريات بسرعة
ObjectId("5e6e3d4ffe6ac8a1e6685731"),هذا جهاز صغير وأنيق ولكنه ليس جيدًا جدًا كثيرًا. أنا متأكد من أنها ستتحسن في المستقبل ولكني أوصي بانتظارها.
ObjectId("5e6e3d54fe6ac8a1e6685732"),الصدى كان جيدًا جدًا ، انتهى بي الأمر إلى الحصول على عرض الصدى أيضًا. في البداية كان جهازًا استمتعت باستخدامه لأسباب مختلفة ، أحدها يمكنني أن أطلب من Alexa مشاهدة أي مقاطع فيديو على YouTube أردت مشاهدتها. ثم في أحد الأيام ، طلبت من Alexa تشغيل مقطع فيديو فردت قائلة ، "Google غير مدعوم في برنامج Echo Show". حتى يعود YouTube كمهارة ، ربما لا يستحق برنامج Echo Show الأموال الإضافية. سأقول التزم بالصوت إذا كان لديك Amazon Music أو Spotify ، أو Echo Dot إذا كنت تستخدم الصدى فقط كجزء من منزلك الذكي.
ObjectId("5e6e3d59fe6ac8a1e6685733"),اشتريت هذا و AppleTV في نفس الوقت. FireTV على ما يرام. الواجهة ليست بديهية ويمكنها استخدام بعض التلميع. اضطررت إلى إدخال نفس اسم المستخدم وكلمة المرور للعديد من التطبيقات مرارًا وتكرارًا (ما عليك سوى القيام بذلك مرة واحدة على AppleTV) ... قد لا يبدو الأمر بهذه الصفقة الكبيرة ، ولكنه استغرق وقتًا أطول في الإعداد. الرأي ، AppleTV هو منتج أفضل.
ObjectId("5e6e3d5efe6ac8a1e6685734"),اشتريت هذا الجهاز اللوحي بسعر مخفض كبديل للأجهزة اللوحية RC. نظام التشغيل ليس جيدًا ، الاستجابة بطيئة جدًا ، التطبيقات تستغرق الكثير من الوقت لفتحها. العديد من التطبيقات مثل يوتيوب ليست مصممة لنظام التشغيل Fire ، لذلك يواجه طفلي صعوبة في التعامل معه. بعد شهرين ، أحضرت له جهاز لوحي RC.
ObjectId("5e6e3d62fe6ac8a1e6685735"),إهدار المال ، لا يعمل أنبوبك على هذه الأجهزة اللوحية ، لذا لا يعمل كل شيء من هناك على الأجهزة اللوحية القديمة ، لذا فالرجوع إلى الأجهزة القديمة وإرسالها مرة أخرى
ObjectId("5e6e3d65fe6ac8a1e6685736"),حسنا. يستحق الثمن المدفوع.
ObjectId("5e6e3d6afe6ac8a1e6685737"),ربما لم أعطها الوقت الكافي. لقد حصلت عليه قبل أسابيع قليلة من إعادته. لم أشعر بالحب. أرى الكثير من الإمكانات. كنت أرغب في التحكم في بعض أجهزتي المتصلة بشبكة WiFi مثل الترموستات والتلفاز وبعض الإضاءة. لكنها استغرقت الكثير من البرمجة للوصول إلى هناك. لذلك ربما بعد قيامهم بالبرمجة الثقيلة للأجهزة الخارجية ، سأحاول مرة أخرى.
ObjectId("5e6e3d73fe6ac8a1e6685738"),لم يكن هذا ما اعتقدت أنه السعر كان أكثر مما شعرت بخيبة أمل كبيرة
ObjectId("5e6e3d78fe6ac8a1e6685739"),لقد تركت العمل بالفعل. لن تهمة بعد الآن. اضطررت لشراء واحدة جديدة.
ObjectId("5e6e3d7cfe6ac8a1e668573a"),إنه جهاز لوحي جيد للأطفال المبتدئين ورائع بالنسبة للسعر
ObjectId("5e6e3d82fe6ac8a1e668573b"),يحتوي على الكثير من الإعلانات ويبدو بطيئًا في الاستجابة. اشترى لأطفالي ويحبونه لذلك أنا موافق معها.
ObjectId("5e6e3d8dfe6ac8a1e668573c"),لم تعمل أي من البطاريات الثماني الأولى التي فتحتها. اختبار بطاريات أخرى للتأكد من أنها كانت مشكلة في البطارية. مؤكد !!! واو.
ObjectId("5e6e3d93fe6ac8a1e668573d"),اشتريت هذه في 3/24/16 وفي الأسبوع الماضي استخدمت زوجًا على لوحة مفاتيح لاسلكية. في غضون ساعة واحدة كانت لوحة المفاتيح الخاصة بي تومض علامة انخفاض البطارية. لقد استبدلت البطاريتين ببطاريتين جديدتين ، وتوهج الضوء مرة أخرى في غضون نصف ساعة ، ولم تكن لوحة المفاتيح الخاصة بي هي المشكلة لأنني انتهيت من استخدام بطاريات Eneloop AAA وعملت بشكل جيد بقية اليوم.
ObjectId("5e6e3d9dfe6ac8a1e668573e"),لسبب ما لم تعمل أي من هذه البطاريات. لست متأكدا ما هو الخطأ هذه المرة. لقد اشتريتهم من قبل وليس لدي أي مشاكل. لحسن الحظ ، استعادتها أمازون بدون مشكلة
ObjectId("5e6e3da1fe6ac8a1e668573f"),مقارنة بالأوقد الأولي ، يعد هذا تحسنًا كبيرًا. العظمى للسعر الترويجي الجمعة السوداء.
ObjectId("5e6e3da6fe6ac8a1e6685740"),يتم تعبئتها بواسطة 4s ومن الصعب جدًا النزول من البلاستيك.
ObjectId("5e6e3dabfe6ac8a1e6685741"),أريد تقييمه 3.5 ولكن أفضل شراء يتيح لي تقييمه 3 أو 4 ، لا شيء بينهما. وبالمثل ، لا أرى أي نقطة في الترقية من ورق أبيض قديم حتى تريد حقًا عرض 300 نقطة في البوصة. Kindle Paperwhite جيد ولكنه لم يتغير كثيرًا على مر السنين ، إذا كنت تخطط للترقية على الطراز القديم فكرت إذا كان الأمر يستحق إنفاقه ، فإن الورق الأبيض مع 3G يرتفع إلى 180-200 دولارًا أمريكيًا ، أفضل أن أستثمر المال في علامة تبويب . إذا كنت تلتزم بالإصدار الأساسي لأنني أحضرت (99 دولارًا أمريكيًا - لا توجد إعلانات) ، فهذه صفقة جيدة.
ObjectId("5e6e3db0fe6ac8a1e6685742"),أعتقد أننا سنحظى بالكثير من المرح مع Alexa ؛ وجدت أنه يجب أن يمتد لاستخدامه بشكل منتج. ربما هذا هو السبب في أن Amazon تطرح تدفقًا ثابتًا من رسائل البريد الإلكتروني "إليك الجديد مع Alexa" ، حيث يدور الكثير منها حول شراء المزيد من الأشياء من Amazon.
ObjectId("5e6e3db7fe6ac8a1e6685743"),قيمة أقل لأنها تستمر حوالي ساعة واحدة ولكنها جيدة لمصباح يدوي
ObjectId("5e6e3dbffe6ac8a1e6685744"),لم أقم بإجراء أي بحث علمي حول المدة الأخيرة لهذه البطاريات مقارنة بالبطاريات الأخرى ، يمكنني فقط أن أقدم لك تجربة شخص عادي. أستخدم نفس المقدار المحدد من استخدام البطارية كل يوم وحاولت تقريبًا كل علامة تجارية للبطارية (لا أسمع جيدًا لذلك أرتدي سماعات الرأس للتلفزيون الخاص بي وأرتديها بنفس عدد الساعات في اليوم). لا تدوم البطاريات تقريبًا مثل أي بطارية أخرى. تبدأ سماعات الرأس في الحصول على ضبابية قبل اثنتي عشرة ساعة تقريبًا من المعتاد مع أي بطاريات أخرى استخدمتها على الإطلاق. لقد مررت بهذه الحزمة قبل أسبوع واحد من 24 حزمة من دوراسيل أو إنرجايزر. في بعض الاستخدامات قد لا يهم هذا ولكن بالنسبة لي ، لم يكن الأمر يستحق شراء هذه.
ObjectId("5e6e3dc7fe6ac8a1e6685745"),لا أحب الإعلانات ، يحتاج أمازون إلى إيجاد طريقة أفضل للإعلان.
ObjectId("5e6e3dcbfe6ac8a1e6685746"),ليست أطول بطاريات تدوم طويلاً. لكنها بطاريات ... لقد مررنا بالعلبة بسرعة كبيرة.
ObjectId("5e6e3dd2fe6ac8a1e6685747"),يبدو أن Amazon قد غيرت الشركة المصنعة لهذه البطارية. لقد أحببتها كثيرًا في العام الماضي ، لكن العام الجديد له مظهر مختلف ، ولديه قدرة أقل بشكل ملحوظ ، وتسريبات. عادة ما تتسرب البطاريات بعد أن تموت ، لكن هذه التسرب كانت لا تزال جيدة ... ويبدو أنها ماتت بسبب التسرب. جميع أجهزتي تمت مراقبتها بالبطارية في يوم من الأيام كانت جيدة مع 50-90 طاقة متبقية ، وتوفي فجأة في اليوم التالي. كانت التسريبات طفيفة في الغالب ولكن من الواضح أن لون الجسم تغير ، ومن الأشياء التي لم تتغير من قبل هي العبوة ، ولا تزال سيئة. هم مغلفون بالتقلص 4 في عبوة ويصعب فتحهم حيث لا يوجد قطع أو لسان سحب لكسر الغلاف. من الصعب أن تنفتح باليد. التواء العبوة يسبب إجهادًا غير ضروري للبطاريات وقد يكون ذلك سبب التسرب. اضطررت لاستخدام مقص أو سكين لقطع العبوة.
ObjectId("5e6e3dd7fe6ac8a1e6685748"),أستخدم الكثير من البطاريات للزينة المضاءة طوال العام. لقد جربت ذلك خلال عيد الهالوين. كانوا الأسوأ. اختبرتهم ضد بطاريات Sams Club وبطاريات Harbour Freight Tools و duracell. مات الأمازون دائمًا أولاً. حتى أنهم سربوا حمض البطارية بعد بضع ساعات من الاستخدام. مروع فقط. لقد أزلت هذه من قائمة الاشتراك وحفظها. لن أشتري مرة أخرى.
ObjectId("5e6e3ddafe6ac8a1e6685749"),أداء متواضع
ObjectId("5e6e3de0fe6ac8a1e668574a"),اشتريت حزمة 20 في سبتمبر 2015. نصف البطاريات في العبوة لا تعمل. لا تشتري.
ObjectId("5e6e3df0fe6ac8a1e668574b"),جهاز طيب لسعر الطلب. سيعطي كمستخدم لأول مرة
ObjectId("5e6e3df4fe6ac8a1e668574c"),لم يدم طويلا
ObjectId("5e6e3df7fe6ac8a1e668574d"),بالكاد 4K المحتوى ويتأخر كثيرا. لا يستحق أو لا يستحق ذلك. عاد!
ObjectId("5e6e3dfdfe6ac8a1e668574e"),هذه بطاريات ضعيفة. عادة ما تستمر لمدة أسبوعين فقط في جهاز تحكم عن بعد في التلفزيون ، ولا يمكنهم تشغيل فأرة الكمبيوتر بعد أسبوع ، ولدي شكوك جدية بشأن مدة صلاحيتها. التغليف لطيف ، نوعًا ما مثل واشنطن بوست.
ObjectId("5e6e3e01fe6ac8a1e668574f"),لقد وصلت للتو إلى المنزل ووجدت الحزمة فارغة ، ولا يوجد منتج طلبنا فيه. ماذا نفعل الان
ObjectId("5e6e3e05fe6ac8a1e6685750"),بطاريتان من العشرين كانت تتسرب في العبوة عند التسليم. مع ضمان لمدة عشر سنوات ضد التسرب ... هذه ليست بداية جيدة
ObjectId("5e6e3e0efe6ac8a1e6685751"),ذهبت رخيصة ... حصلت رخيصة. لا تشتري. ذهبت لحزم لرحلة قادمة ولاحظت أشياء البني في كل مكان. كنت أقوم بتخزين البطاريات في علبة منفصلة (التي دمرت الآن). الحمد لله لم يكن هذا في أي حال إذا كانت معدات الغطس أو الكاميرا باهظة الثمن. لم تفعل ذلك من قبل علامات تجارية أخرى. قم دائمًا بتخزين البطاريات خارج المعدات على أي حال. صدم تماما. عار عليك يا أمازون. اخرج من عمل البطارية. اشتريت الكثير على الأمازون ... الكثير ، ولكن لا مزيد من البطاريات.
ObjectId("5e6e3e13fe6ac8a1e6685752"),ظهر خطأ منفذ الشحن في الجهاز اللوحي بعد أسبوعين من الشراء من BB ، وذهبت إلى متجر BB للمطالبة بالضمان ، وقالوا للاتصال بـ Amazon لأي مشكلة ، قالت Amazon أنها لم تتعرف على طلبي في نظامهم. انتهى دون أي علاج.
ObjectId("5e6e3e17fe6ac8a1e6685753"),الكثير من الإعلانات من أمازون. بخلاف ذلك ، جيد للاستخدام الخفيف
ObjectId("5e6e3e1bfe6ac8a1e6685754"),أقوم بتغيير البطاريات مرة واحدة في الشهر على الأقل. هذه الأشياء تأكل البطاريات مثل المجنون ولا تكاد تستخدم.
ObjectId("5e6e3e1ffe6ac8a1e6685755"),أحب أن يحب ابني القراءة وكل ذلك يعد Kindle مثاليًا له. يتم تحديثه وهو سهل الاستخدام للغاية. أنا لا أحب أن تكون هشة كما هي. ابني البالغ من العمر 12 عامًا لديه الكثير من الإلكترونيات ولكن الشاشة قد تكسرت بالفعل على هذا. أنا لست سعيدًا جدًا بشأن ذلك.
ObjectId("5e6e3e28fe6ac8a1e6685756"),جهاز جيد متوسط لمحتوى الإنترنت ولكن لـ 4K نسيانه ، ولكن إذا كان البحث عن محتوى بسيط عالي الدقة جيدًا بما فيه الكفاية.
ObjectId("5e6e3e2cfe6ac8a1e6685757"),ضع الفأرة لمدة 3 أيام فقط. انقطاع التيار الكهربائي مرة أخرى.
ObjectId("5e6e3e30fe6ac8a1e6685758"),حاولت استخدامه لأنه لا يعمل ككتاب إلكتروني وهذا هو السبب في أنني غير راضٍ ..
ObjectId("5e6e3e38fe6ac8a1e6685759"),لم يكن الحامي مصنوعًا لـ Fire 7 لأنه كان كبيرًا ولم يكن لديه اتجاهات متماسكة. شراء أسوأ من Best Buy على الإطلاق.
ObjectId("5e6e3e3cfe6ac8a1e668575a"),خدمة رائعة أفضل شراء وتطابق السعر رائع ، استخدمته في أحسن الأحوال
ObjectId("5e6e3e40fe6ac8a1e668575b"),هذه الوسادة مصنوعة من رغوة الذاكرة ولكنها صخرية صلبة. في الواقع جعل آلام رقبتي أسوأ. السبب في أنني أعطيها نجمتين بدلاً من نجمة واحدة هو أن القماش يبدو لطيفًا ويبدو جيدًا. قد يعمل هذا لبعض الناس ولكن ليس لي.
ObjectId("5e6e3e45fe6ac8a1e668575c"),السياق: استبدال جهاز Nexus 7 القديم الخاص بي ؛ تم شراؤها أثناء بيع يوم الجمعة الأسود / الإنترنت الاثنين. بروس: - حرفياً الجهاز اللوحي الوحيد الذي يعمل بنظام أندرويد مقابل سعره. - عمر بطارية جيد. - الهواتف: - لا يمكن الوصول إلى تطبيقات / خدمات google play (youtube ، gmail ، إلخ عبر المتصفح فقط). - أول واحد اشتريته كان يحتوي على مكبر صوت معيب - قد يكون QC متغيرًا.الأفكار: إصرار أمازون على استخدام متجر التطبيقات / إصدار Android الخاص بهم أمر مزعج ، وكذلك النقص اللاحق في تطبيقات google الأساسية. ومع ذلك ، بالنسبة للسعر ، هناك منافسة قليلة جدًا بين أجهزة Android اللوحية.
ObjectId("5e6e3e4dfe6ac8a1e668575d"),تستنزف هذه البطاريات بسرعة. بينما تحصل على الكثير منها ، الجودة ليست موجودة. إذا كنت بحاجة إلى بطاريات موثوقة ، فابحث في مكان آخر.
ObjectId("5e6e3e51fe6ac8a1e668575e"),ليس لديه نفس الرسوم مثل أفضل العلامات التجارية. مسؤولية المشتري.
ObjectId("5e6e3e55fe6ac8a1e668575f"),الكثير من إعلانات أمازون التي لا يمكنك التخلص منها على هذا الجهاز اللوحي. استغرقت طفلي البالغ من العمر 6 سنوات وقتًا طويلاً للتكيف معه لأنها كانت على دراية باستخدام Apple iPad.
ObjectId("5e6e3e58fe6ac8a1e6685760"),لقد حاولت تشغيله وما زلت لا أستطيع تشغيله !!
ObjectId("5e6e3e5dfe6ac8a1e6685761"),أعتقد أنه يتم تنفيذ المهمة كجهاز لوحي ، فالتطبيقات محدودة ولكن هذا لا يعني أن يكون ممتلئًا على الجهاز اللوحي ، إنه قارئ. إنه يجمد خلل الإعلان قليلاً ولكن بالنسبة للسعر أعتقد أنه يستحق ذلك.
ObjectId("5e6e3e61fe6ac8a1e6685762"),شعرت بخيبة أمل إلى حد ما لاكتشاف أليكسا لا يبدو أنه يجيب على ما اعتقدت أنه أسئلة بسيطة إلى حد ما (المسافة المقطوعة بين المواقع ، وما إلى ذلك). بالإضافة إلى ذلك ، لم أكن مرتاحًا عند اكتشاف المنتج لتسجيل المحادثات باستمرار.
ObjectId("5e6e3e66fe6ac8a1e6685763"),إن جهاز Kindle أفضل من الإصدار الأقدم في حقيقة أنني استخدمته كثيرًا مع تطبيقات الألعاب للأطفال وقد تعطلت مع استخدام الذاكرة ولكنني صمدت عند شراء نسخة جديدة فازت بها النتائج وفي عمليات شراء التطبيق نقل إلى الجديد لذا حصلت على الجديد ويعمل بسرعة تحديثات الكاميرا الكاميرا ليست جيدة ولكن كل وجميع النجوم 3
ObjectId("5e6e3e6afe6ac8a1e6685764"),أحب مصد ساعتي ، لكن الجهاز اللوحي بطيء جدًا لن يوصي به
ObjectId("5e6e3e6efe6ac8a1e6685765"),لست سعيدًا على الإطلاق مقارنةً بالآخرين الذي طلبته
