_id,negative_review
ObjectId("5ec0aa14f8e3dddfc22a6f83"),50 00 كل شيء غير محدود هو عملية احتيال لن تحصل على بيانات غير محدودة بعد 2 جيجابايت ستسقط مثل حجر في الماء عند الاتصال بهم ستحصل على 100 إجابة خاطئة عن سبب انخفاض سرعتك فقط تذكر لا دفق مقاطع فيديو موسيقى تشاهد Netflix أو YouTube إذا شاهدت غالبًا ما يحصل بعض مقاطع الفيديو على تدليك قائلاً إنك تسيء استخدام الخدمة أو مثلي فقط يقتلون السرعة تحديث 24 ساعة في وقت لاحق حصلت على تدليك من Them Your Simple Mobile Data Service معرضة لخطر التعليق بسبب انتهاك الشروط والأحكام اتصل بـ Simple Mobile للحصول على معلومات إضافية هذا يعني أن هذا هو 4G غير محدود طالما أنك لا تشاهد مقاطع الفيديو أو تستمع إلى موسيقى الإنترنت UPDATE 2 بعد 10 أيام قاموا بإسقاط خدمة البيانات الخاصة بي الاتصال تمامًا ثم قالوا إنني انتهكت هناك الشروط وأطلب منهم كيف يمكنني أن أفعل ذلك عندما تبطئ سرعي للحلزون والشيء الوحيد الذي كنت أتحقق فيه من البريد الإلكتروني جيدًا أجابوا أنني فعلت ذلك وإلى أي مدى وصلت إلى مكان بعيد عنهم وأي شخص آخر ربحية السهم تعطيهم أكثر من 3 نجوم يعملون من أجلهم أو يخططون لها هي التحدث والنص فقط وإذا قالوا أي شيء عن مدى روعة البيانات ، فقط تذكر أنها أموالك تنخفض
ObjectId("5ec0aa18f8e3dddfc22a6f84"),لا ينقطع أحد على الفور على الرغم من أنه لم يشحن الآخر يجب عليك توصيله فقط حقًا والتأكد من إمالة السلك لكي يعمل ولكنك تحصل على ما تدفعه مقابل
ObjectId("5ec0aa1cf8e3dddfc22a6f85"),لقد حصلت على 6 من هذه الآن لثلاثة هواتف مختلفة ، وهي تعمل بشكل رائع لمدة شهر تقريبًا ، ثم تفشل. يتم دفع الدبابيس خارج المحاذاة إذا قمت بهزها بما يكفي لجعلها تعمل ، فسوف تتسبب في تلف هاتفك أيضًا ، والآن لدي هاتفين بمنافذ شحن سيئة بسبب هذه الرسوم ابق بعيدًا عن هذه الشحنات الرخيصة الصينية الرخيصة
ObjectId("5ec0aa20f8e3dddfc22a6f86"),شاحن رخيص كسر سريع شحن سريع بالرغم من ذلك
ObjectId("5ec0aa24f8e3dddfc22a6f87"),هذا مضيعة للمال لا تشتري البلاستيك والجودة رهيبة لقد رميتها بلاستيكية رخيصة الثمن هي حقا صعبة
ObjectId("5ec0aa29f8e3dddfc22a6f88"),لدي droid لا تصدق منذ العامين ونصف العام الماضيين لقد استخدمت واقي شاشة اثنين من شركات مختلفة وكانت جيدة جدًا كل منها استمر لمدة عامين دون أي مشكلة الرؤية والحساسية كانت جيدة جدًا لم أستطع الحصول على حامي الشاشة القديم مرة أخرى تخمين أنهم توقفوا عن إنتاجه ثم طلبت هذا المنتج الكريبي هذا لا يستحق ذلك حتى 5 إنه ليس محددًا في المقام الأول لا يلتصق بالزجاج إذا كانت 80 درجة خارج البلاستيك الكامل ستخرج
ObjectId("5ec0aa2ef8e3dddfc22a6f89"),كانت هذه القمامة لن يستمروا دون ترك الكثير من الفقاعات الصغيرة تحتها التي شعرت بالرعب عندما استخدمت شاشة اللمس على هاتفي HTC Incredible. فقط باستخدام واقي الشاشة على iTouch شعرت وكأن شاشة iTouch الخاصة بي مصنوعة من أجود أنواع الحرير ، كانت شاشة Droid هي جلد ثعبان حتى أنني جعلت زوجي يضع واحدًا آخر من هذه على هاتفي لمعرفة ما إذا كنت قد حصلت على شاشة سيئة قضى حرفياً ساعات محاولا إخراج تلك الفقاعات التافهة دون جدوى كان يفترض أن يستخدمها على هاتف HTC Incredible الذي حصل عليه في نفس الوقت لكنه لم يزعج نفسه بعد أن واجهت الكثير من المشاكل وهم في مكب النفايات الآن
ObjectId("5ec0aa33f8e3dddfc22a6f8a"),نحيف للغاية ويصعب محاذاة بسببه يكاد يكون من المستحيل أن يصطف بشكل صحيح وعندما تحصل في النهاية على دفع الفقاعات تمدده حتى لا يناسبه الحامي الذي يأتي على الهاتف عند شرائه مع علامة التبويب للتقشير انها قبالة أفضل حامي الشاشة خيبة أمل لا تبدأ في تغطيته
ObjectId("5ec0aa37f8e3dddfc22a6f8b"),واقيات الشاشة هذه سيئة للغاية أعتقد أنها مصنوعة من غلاف بلاستيكي لم أحاول حتى تطبيقها لأنها ستوفر حماية سيئة للغاية لا تشتريها إذا كنت تريد منتجًا عالي الجودة استمر في البحث
ObjectId("5ec0aa3bf8e3dddfc22a6f8c"),كلمة واحدة يمكن أن تصف هذا البند هو قطعة من 34 غير المرغوب فيه 34 لا يعمل حاول عدة مرات مضيعة للوقت والمال
ObjectId("5ec0aa3ff8e3dddfc22a6f8d"),لا تشتري الإقامة على الإطلاق ، كان يجب أن أقرأ هذه المراجعات أولاً ، لقد وصلت في الوقت المحدد وفي صندوقها بدون خدوش أو قرع ، ولكن عندما حاولت توصيله بـ HTC ، ظل يخبرني 34 Roku Player 34 ، لقد ذهلت وحزنت كنت آمل ستعمل وبلوتوثها الأول كنت أتمنى أن تعمل على أي حال لا تشتري هذا عنصر آخر لإضافته إلى مقبرة TG Technology الخاصة بي
ObjectId("5ec0aa44f8e3dddfc22a6f8e"),هذا هو أكبر جزء من Junk لقد أحضرت مطلقًا كأس شفط الكأس في غضون أول ساعة حصلت عليها ، ولكن لا تفكر في هذا البند أني أتمنى أن أعطيه أي النجوم التي تستحقها
ObjectId("5ec0aa48f8e3dddfc22a6f8f"),هذا عمل لفترة محدودة من الوقت بالنسبة لي أن القطع المعدنية اللامعة عليها يمكن أن تعكس ضوء الشمس إلى النقطة التي شعرت فيها أنني كنت جونز إنديانا وتم فتح القوس أسوأ من كل قطعة بلاستيكية تتصل بكوب الشفط ذابت حرفيا في يوم الربيع
ObjectId("5ec0aa4df8e3dddfc22a6f90"),فقط لا تشتريه ، لقد جعل المحور لا يكلفك حقًا ، لذا قمت بتعديل الذراع قليلاً وخرج كأس الشفط من النافذة. لا مشكلة كبيرة ذهبت لضبطها ، وانفصلت الآلية التي تقفل كوب الشفط في مكانه في المرة الثانية فقط التي أرفقته بها في نافذتي مع إصابة إصبعي لمدة يوم تقريبًا ، حتى قلت إنني لا أشعر عادة بالألم من جلبة صغيرة مثل هذا ، لذا فإن إضافة إهانة للإصابة حرفيا هذا الشيء كسر وسيظل في الواقع لم يعد البقاء يتم شفطها على النافذة مضيعة للوقت والمال في انتظار أن تأتي الآن يجب أن أشتري الأفضل تكلفة على أي حال لأن وزنه الميت
ObjectId("5ec0aa51f8e3dddfc22a6f91"),السلعة التي تم استلامها لم يتم تصويرها في أحد العناصر التي تم طلبها من أحد هذه الحافظات قبل 3 أشهر وكان بها حامل حزام المفاجئة يجب أن يتم تمرير العنصر الذي تم استلامه عبر الحزام مما يتطلب من المستخدم إزالة خيط الحزام من الحافظة ثم وضع الحزام مرة أخرى
ObjectId("5ec0aa55f8e3dddfc22a6f92"),الهدف من شاحن السيارة هو شحن الهاتف الذكي هذا الجهاز لا يشحن الهاتف الذكي لا تضيع أموالك أو وقتك
ObjectId("5ec0aa59f8e3dddfc22a6f93"),هذا الشاحن أقل من أمبير واحد لشحن الهواتف الحديثة على سبيل المثال لديّ ملاحظة 2 ، فأنت بحاجة إلى إخراج أعلى بكثير إذا كان لديك شاشة تعمل بنظام تحديد المواقع العالمي (GPS) أو أي شيء ، فإن هذا بالكاد سيبقي أقل شحنًا لهاتفك ، جربت مجموعة من أجهزة الشحن على عملت Amazon و Verizon ذات العلامة التجارية بشكل أفضل حتى الآن
ObjectId("5ec0aa5ef8e3dddfc22a6f94"),طلبت شاشة ال سي دي اي فون 3 جي اس من بيدفورد باور مدفوعة اضافية لتحصل عليها هذا الاسبوع قبل ان تحتاج اي فون للعمل عندما وصلت اليوم قمت بتثبيته وشحن هاتفي ولا شيء انظر الى الشاشة مرة اخرى وشاشة ال سي دي تأتي لكن الضوء الخلفي لا أشعر بخيبة أمل كبيرة ولن أطلب أي شيء من هذا البائع مرة أخرى ، سأطلب شاشة أخرى من سادة المقربين قبل الميلاد لقد طلبت منهم شاشة زجاجية من قبل وكنت سعيدًا جدًا بمدى سرعة تسليمها
ObjectId("5ec0aa64f8e3dddfc22a6f95"),كان الكابل في حالة جميلة وعمل بشكل مثالي لتوصيل جهاز iPod الخاص بي بجهاز الاستريو الخاص بي ولكني كنت أشتري هذا لتوصيل هاتفي الجديد بنظام Android بجهاز iPod Bose Sound Dock القديم الذي لا يحتوي على مقبس إدخال 3 5mm في الخلف تمامًا خطأي ل لا تبحث عن قرب ولكن يمكن أن تكون الصور مضللة للتعبير عن الوضوح 1 لن يؤدي ذلك إلى توصيل جهاز غير Apple الخاص بك بجهاز iPod iPhone Bose Sound Dock 2 إذا كنت تبحث عن كابل موصل Bose Sound Dock بحث تحت 30 Pin أنثى أو بحث مشابه حدد المصطلحات وانتبه جيدًا للصور b اقرأ المراجعات بعناية للكابلات التي تجدها لن تعمل العديد من الكابلات مع أجهزة ستريو ومحطات إرساء معينة
ObjectId("5ec0aa68f8e3dddfc22a6f96"),جودة بناء رديئة لا تتلاءم موصلات USB ولا وحدات الإرساء بإحكام وهذا يعني أنني مضطر إلى تحريك المقابس في كل مكان لإجراء اتصال ثم أمسكه في الوضع الصحيح بدقة للحفاظ على هذا الاتصال مما يجعل الكابل عديم الفائدة تمامًا
ObjectId("5ec0aa6cf8e3dddfc22a6f97"),لقد شحنت جهاز ipod touch الخاص بي ولكن عندما قمت بتوصيله بصوت سيارتي كان الضوضاء في الكبل لا تطاق سيئة للغاية لا تشتري
ObjectId("5ec0aa70f8e3dddfc22a6f98"),لقد تعطلت ولم أعيد شيئًا جديدًا لي أبدًا لذا لا يستحق الطول
ObjectId("5ec0aa74f8e3dddfc22a6f99"),اشتريت ثلاثة من هذه لاستخدامها لأن زوجتي وأنا لدي هواتف وسيستخدم الثالث على الكمبيوتر للمزامنة لمدة أسبوع واحد في الأول توقف عن العمل ثم بعد بضعة أسابيع الثاني وأخيرًا بعد شهر واحد الثالث و فشل الحبل النهائي فهي رائعة عندما تعمل ولكن سيئة الصنع وسلك الحبال بسرعة
ObjectId("5ec0aa79f8e3dddfc22a6f9a"),لقد طلبت سلك 6 قدم قبل الميلاد الذي يأتي مع جهاز ipod iphone قصير جدًا. كان السلك الأول قصيرًا فيه ، ولكن مع بعض التذبذب سيعمل ، طلبت سلكًا بديلًا تلقيته على الفور.عمل السلك الثاني لمدة يومين و قد مات في المرة الثالثة التي استخدمتها فيه وأنا أقوم بشحن هاتف آيفون 4s
ObjectId("5ec0aa7df8e3dddfc22a6f9b"),استغرق الأمر وقتًا طويلاً لتلقيه ، وعندما حصلت عليه أخيرًا ، لم يعمل ما راوغًا
ObjectId("5ec0aa81f8e3dddfc22a6f9c"),هذا الشاحن فظيع ، لقد انكسر خلال 2 3 أيام لحسن الحظ طلبت 2 كان يجب أن أعرف بشكل أفضل لأن هذه هي المرة الثانية التي أشتري فيها هذا الشاحن ولكن المرة الأولى التي استغرقت فيها حوالي 3 أو 4 أشهر لذا قررت شراء شاحن جديد لأنه أفضل ما لديك هو الاستمرار في البحث حتى لا تضطر إلى الاستمرار في شراء شاحن جديد
ObjectId("5ec0aa86f8e3dddfc22a6f9d"),هذا كبل طاقة منخفض ليس وفقًا لمواصفات Apple ولن يتم شحن جهاز iPad iPhone الخاص بك iPod بالسعر الصحيح. في أحسن الأحوال سوف يستغرق 2 4 مرات أطول لشحنه في أسوأ الأحوال أعتقد أنه يمكن أن يضر استخدام منتج Apple الخاص بك على مسؤوليتك الخاصة. لي لعدم قراءة جميع المراجعات وأداء واجبي المنزلي بشكل أفضل
ObjectId("5ec0aa89f8e3dddfc22a6f9e"),تم توصيله بشكل جيد بجهاز iPhone ولكن قابس USB انقطع بعد محاولة فصله وإعادته
ObjectId("5ec0aa8df8e3dddfc22a6f9f"),كبل USB لجهاز Iphone لا يعمل على الإطلاق هذا منتج عيب بحاجة إلى استبدال لهذا
ObjectId("5ec0aa92f8e3dddfc22a6fa0"),اشتريت اثنين من هؤلاء واعتقدت في البداية أنهما رائعتان في غضون أسبوع على حد سواء لقوا حتفهم وكان عليهم رمي لا يستحق دفعه لإعادتهم لم أوصي بوضعه نجمة واحدة للتوافق لأنه إذا مات ، فإنه غير متوافق مع أي شيء
ObjectId("5ec0aa95f8e3dddfc22a6fa1"),سعر رائع ولكن يجب أن أعرف أنني اشتريت ذلك لمدة 6FT بطول العمل في أزواج الأشهر
ObjectId("5ec0aa99f8e3dddfc22a6fa2"),حتى إذا حصلت عليه مجانًا ، فلن أخذه عندما يتعلق الأمر بالبطاريات ، فمن الأفضل أن تكون حذراً
ObjectId("5ec0aa9df8e3dddfc22a6fa3"),كان هذا هو النوع الخاطئ للبطارية لهاتفي الذي أهدرته حوالي 5 بالإضافة إلى الشحن خطأي الخاص وليس البائع
ObjectId("5ec0aaa1f8e3dddfc22a6fa4"),لقد طلبت هذه البطارية مرتين ، وقد عمل الأولين لفترة طويلة من الوقت ولكن لم يعمل الاثنان الآخران على الإطلاق
ObjectId("5ec0aaa5f8e3dddfc22a6fa5"),احذر أني كنت أظن أنها رخيصة جدًا بحيث لا تكون حقيقية ولكني اشتريتها على أي حال لا يبدو الأمر وكأنه صفقة جيدة أبدًا عندما لا يعمل لا يكاد يكون مالًا كافيًا للقلق بشأن إعادته مرة أخرى
ObjectId("5ec0aaa9f8e3dddfc22a6fa6"),لم أكن لأعطيها نجمة واحدة ولا تستحق نجومًا ولا تعمل حتى لا تعمل على تشغيل هاتفي ولا يمكن أن تتحمل أي رسوم. لا تشتري لا أكتب تعليقات أبدًا ولكني شعرت بميل للقيام بذلك من أجل هذا حماقة لك تم تحذيرهم
ObjectId("5ec0aaadf8e3dddfc22a6fa7"),إهدار للمال هو فقط تهمة لبضع دقائق يكره أنه لن يوصي لأحد بإضاعة المال
ObjectId("5ec0aab3f8e3dddfc22a6fa8"),اشتريت بطاريتين وكلاهما لا يدومان مثل البطارية الأصلية التي مضى عليها عام واحد والتي تأتي مع الهاتف EVO فقط ليس جيدًا على الإطلاق ، حيث تواصل SellPhoneStop إرسال رسائل البريد الإلكتروني لإزالة تقييمي عزيزي نأمل أن نكون قد استوفينا احتياجاتك بشكل مناسب فيما يتعلق طلبك الأخير لبطارية HTC القياسية لهاتف HTC EVO 4G إذا شعرت أننا عالجنا مخاوفك بشكل كامل ، فإننا نطلب منك اتباع الرابط أدناه لإزالة التعليقات السلبية انقر هنا لإزالة ملاحظاتك ملاحظة إذا لم يعمل الرابط أعلاه يرجى نسخ ولصق هذا الرابط في متصفح الويب الخاص بك شكرا لك على عملك لبيع PhonePtop إذا كنت لا تتوقف عن إرسال بريد إلكتروني غير مرغوب فيه ، لن أقوم بنشر مراجعات سيئة فقط على AMAZONplus أعتقد أنهم اتصلوا بهاتفي مرتين التحديث 8 1 2011 إلى AMAZON COM يرجى إخبار Sellphonestop إلى التوقف عن إرسال بريد إلكتروني غير مرغوب فيه لإزالة التعليقات
ObjectId("5ec0aab8f8e3dddfc22a6fa9"),كلتا البطاريتين اللتين تم إرسالهما إليّ معيبة تمامًا ، جربت هاتفين وشاحن خارجي ولن يقوم أي منهما بشحن أي من البطاريتين أيضًا. بطارية اشتريت بطاريات HTC أصلية من قبل ، وهي ليست نفسها التي أنتظرها حتى تستلمها UPS
ObjectId("5ec0aac1f8e3dddfc22a6faa"),لقد طلبت واحدة من هذه البطاريات لصديقي الجديد HTC Evo 4G أولاً ، رقم القطعة ليس هو نفسه بطارية OEM الأصلية رقم الجزء الخاص ببطارية OEM هو 35H00123 22M الذي استلمته كان 35H00123 25M وكان 1500mAh متوافقًا مع الأصل وفقًا للملصق الأحمر بحيث كان على ما يرام على عكس بعض البطاريات الأخرى التي تلقاها العملاء الآخرون من مختلف بائعي أمازون عند طلب هذه البطارية أكبر مشكلة لدي هي أنها مدرجة على أنها جديدة هذه البطارية ليست جديدة بأي شكل من الأشكال. على البطارية يتم ارتداؤها لذا من الواضح أن هذه البطارية تم استخدامها بكثافة في وقت ما وهذا هو الكذب بشكل مباشر على الناس وأخذ أموالهم طوال الوقت مع العلم أنهم يعيدون خداع الناس الليلة الماضية قامت بتوصيل هاتفها قبل أن تذهب إلى الفراش باستخدام هذا البطارية وهذا الصباح لم يتم شحن البطارية على الإطلاق ، تخلت عنها ، أعادت بطارية OEM إلى هاتفها وأخبرني بما حدث ، كنت سأشعر بالضيق بما يكفي لو كانت ar لهاتفي ولكن الآن أصبحت أسوأ بعشر مرات لأنه يبدو أنني استهلكتها بعد أن أخبرتها أنني سأحصل على بطارية ثانية جديدة لها في النهاية ، كذبت صفقات الوحش في وصفها مرتين بمجرد أن تكون جديدة وثانية حول رقم الصنف نفسه يبدو أنه يعتمد على البائع الذي تشتريه منه وفقًا للتعليقات ، لكن Beast Deals فقدت كل مصداقيتي كبائع مرموق معي ووفقًا لتعليقات الآخرين أيضًا ، سأأكل الـ 6 أو أي شيء دفعته مقابل هذا POS واستخدامه كدرس رخيص تعلمته ، سأكون أكثر حذراً بكثير تجاه عمليات الشراء المستقبلية من البائعين من جهات خارجية هنا لم أواجه أي مشكلة مع أي شيء اشتريته مباشرة من Amazon com كملء كامل لطلبي أو مباشرة من الشركات المصنعة الشرعية Dell BlackBerry وما إلى ذلك من خلال Amazon com S لأنهم شركات مشروعة تهتم بسمعتهم ورضاهم عن عملائهم Beast Deals فترة مزحة
ObjectId("5ec0aac5f8e3dddfc22a6fab"),غالبًا ما يفقد الناس الاتصال ولا يمكنهم سماعي ، لذا فقد أعيدته ولا يستحق الوقت أو السعر ، أعرف لماذا يستخدمه الأشخاص في التسعينات
ObjectId("5ec0aac9f8e3dddfc22a6fac"),لدي I pod touch 4G كل ما أحصل عليه هو 10 في المائة عليه ، لذلك من المحتمل أن يكون جيدًا لمدة دقيقة قبل أن يصبح ipod ميتًا والشاحن خامدًا حسنًا ، تحصل على ما تدفعه مقابل أعتقد أن تجرب تجربة منتج مختلف شيء يجب أن يعمل
ObjectId("5ec0aacdf8e3dddfc22a6fad"),لا يتناسب تمامًا مع البطارية الممتدة. لا يلتف الجانبان طوال الوقت حتى يعاد هذا الغطاء ويستمر في البحث عن واحد يعمل
ObjectId("5ec0aad2f8e3dddfc22a6fae"),لقد استلمت السلعة قبل أن أتوقعها ، لذا كان البائع على ما يرام هناك وضعت الحقيبة على حالتها وكانت مناسبة تمامًا كانت المشكلة عندما اضطررت إلى خلعها ، قمت بفتح الغطاء وأحد مقاطع الزاوية والإطار الأمامي مقطوع في اثنين في يدي كنت لطيفا معها كذلك لذلك تحصل على ما تدفعه مقابل الربيع المال الإضافي وتحصل على شيء يدوم لفترة أطول قليلا
ObjectId("5ec0aad7f8e3dddfc22a6faf"),بدت هذه الحالة جيدة جدًا ولكنني أنا أسقطت هاتفي بعد بضع ساعات من تلقي هذه الحالة. الحالة لنا عديمة الفائدة تمامًا بعد السقوط الأول. سقطت القضية من الهاتف وانفصل اثنان من البساتين أعتقد أن هذه الحالة جيدة فقط لقطرة واحدة تعرف ماذا كان سيحدث لهاتفي إذا أسقطتها على الخرسانة بدلاً من السجاد
ObjectId("5ec0aadbf8e3dddfc22a6fb0"),تلقيت في وقت متأخر جدا أن الزوج حصل على هاتف جديد كانوا رخص ولكن جاءوا حتى في وقت متأخر من إهدار المال كان يجب أن يذهبوا للتو إلى متجر الهاتف
ObjectId("5ec0aadff8e3dddfc22a6fb1"),تحصل على ما تدفع مقابله ، وهؤلاء الحماة ليسوا استثناءً ، فهم لا ينفقون أكثر قليلاً ويحصلون على شيء أفضل
ObjectId("5ec0aae3f8e3dddfc22a6fb2"),كانت واقيات الشاشة التي تلقيتها طريقة صغيرة لتناسبها على HTC Desire ، ولكن لديهم خدمة عملاء رائعة واستردت المبلغ بالكامل وبدا المنتج نفسه رائعًا إذا كان سيحصل على 5 نجوم إذا كان مناسبًا
ObjectId("5ec0aae7f8e3dddfc22a6fb3"),نوع من واقي الهاتف هذا مقرف بالإضافة إلى حقيقة أنه لا يأتي إلا مع حامي واحد واحتمال عدم نجاحك في الغطاء في المرة الأولى التي يخسر فيها السيناريو ، الثمن رخيص ولكن كذلك المنتج يتوقع فقاعات هواء وافرة في الحامي هذا المنتج
ObjectId("5ec0aaebf8e3dddfc22a6fb4"),أنا أكره واقيات الشاشة وخاصة حماقة مثل هذه لم تكن مناسبة بشكل صحيح وانطلقت في حوالي أسبوع
ObjectId("5ec0aaeff8e3dddfc22a6fb5"),اشتريت هذا التفكير بأنه سيكون غير لامع مع مضاد للوهج مضاد للخدش مضاد لبصمات الأصابع وما الذي أحصل عليه أحصل على خدش وهج وحامي شاشة بصمات الأصابع أنا محبط جدًا سأعود لكن الشحن لا يستحق ذلك أنه جاء على طول الطريق من الصين BUYER BEWARE
ObjectId("5ec0aaf3f8e3dddfc22a6fb6"),اضطررت إلى رميها بسبب عدم ملاءمتها للهاتف محاولة إعادة تطبيقه لجعله يصطف مما تسبب في فقاعات كثيرة لم يكن يستحق ذلك
ObjectId("5ec0aaf7f8e3dddfc22a6fb7"),لم يكن المنتج مضادًا للوهج أو غير لامع لقد كان معرف حامي الشاشة القديم السيئ العادي قد حفظ شاشتي من العديد من الخدوش التي سأقولها
ObjectId("5ec0aafbf8e3dddfc22a6fb8"),لم يكن لمسات نهائية غير لامعة ولم يبق فيها ، ولكن لبضع ساعات لن أضيع أموالك على هذا
ObjectId("5ec0aafff8e3dddfc22a6fb9"),لم يكن استبدال الشاشة هذا مناسبًا بشكل صحيح ، كان علي تعديله فقط لجعله ينزلق في الداخل حتى ذلك الحين لم يتم إدخال برغي جانبي واحد ورأس زاوية واحد ، ثم بمجرد أن تمكنت من الحصول عليه في المقعد ، قمت بتشغيله وكان الخفقان على الشاشة الرئيسية ، قرأت المراجعات التي لم أستمع إليها من هذا البائع وستحصل على تجربة مماثلة
ObjectId("5ec0ab04f8e3dddfc22a6fba"),جودة رديئة رخيصة للغاية لقد استبدلت العديد من الشاشات وكانت هذه أسوأ شاشة استبدال بجودة حتى الآن اضطررت إلى استبدال شاشة الاستبدال هذه بشاشة مختلفة ليست جزءًا جيدًا للاستبدال
ObjectId("5ec0ab07f8e3dddfc22a6fbb"),القضية تناسبها لكنها فضفاضة للغاية خرجت الحالة من هاتفي بينما كنت أحاول إخراجها من جيب بنطالي لا تشتري
ObjectId("5ec0ab0bf8e3dddfc22a6fbc"),لا تتناسب مع samsung galaxy s2 وأنا مستاء حقًا لأنني إلى حد كبير أهدرت أموالي في هذه القطعة من الفضلات استمر في البحث عن أغطية ذات جودة أفضل
ObjectId("5ec0ab0ff8e3dddfc22a6fbd"),امتص هذا الشيء أنه لا يوجد مكان قريب من تناسب هواتفنا كانت مادة سيئة للغاية وكنا نشعر بخيبة أمل كبيرة لأننا لم ننفق الكثير على ذلك
ObjectId("5ec0ab14f8e3dddfc22a6fbe"),عملت لمدة 3 أيام ثم ذهبت لي حسناً ليس فقط اليسار تمامًا لذا إذا كنت موافقًا على شراء هذا المنتج ، فقم بشراء 5 على استعداد للمراهنة أنك لم تحصل على ما تدفعه مقابل لم يكن أكثر صحة من قبل ، لهذا المنتج
ObjectId("5ec0ab18f8e3dddfc22a6fbf"),بعد محاولتين منفصلتين من قبل هذه الشركة لتسليم المنتج الذي طلبته لفرصة أخرى ، حسنًا ، فشلت جميع المحاولات الثلاث وأعتقد أنها قد أضفت إلى حسابي ولكن إذا كنت تريد شيئًا موثوقًا وقابلاً للتسليم ، فانتقل إلى مكان آخر
ObjectId("5ec0ab1cf8e3dddfc22a6fc0"),هذه تعمل فقط لبضعة أسابيع ثم لا شيء على الإطلاق إنها مضيعة كاملة لا أعرف حلاً أفضل ولكن ليس هذه
ObjectId("5ec0ab20f8e3dddfc22a6fc1"),لا تشتري تم كسر المنجم بالفعل عندما استردته ، لا يهمني كم هو رخيص هذا لا يستحق الشراء وفر حتى يذهب إلى وول مارت ن احصل على واحد مثله تمامًا ولكن أفضل لـ 10 00 أكثر يستحق ذلك ثم هذه القطعة من القمامة
ObjectId("5ec0ab24f8e3dddfc22a6fc2"),لم أكن لأعطيها نجمة واحدة فقط لا تستحق نجومًا لا تعمل لقد وضعت هاتفي في الشحن وكذلك البطارية ولا يحدث أي شيء أعرف كيف أعمل هذه الأشياء أنا لست غبيًا لذلك أعرف أنني كنت أفعلها بشكل صحيح لا داعي للشراء لا أكتب تعليقات أبدًا ولكني شعرت بالميل للقيام بذلك بسبب حماقة الشاحن لقد تم تحذيرك
ObjectId("5ec0ab29f8e3dddfc22a6fc3"),اشتريت هذا ثم ذهبت إلى eBay و 11 دولارًا اشترت 1 من هذه البطاريات وثلاث بطاريات 1500 mAh بما في ذلك الشحن 11 لم يتم صنع هذا الشيء حتى لبطارية EVO لأنه يأتي مع لوحة تناسب بطارية EVO الخاصة به بعض الشاحن العام eBay واحدة مصنوعة خصيصًا لـ EVO أقل حجمًا أسهل في السفر مع توفير 15 والحصول على شيء أفضل من شاحن البطارية الاحتياطي وثلاث بطاريات مكافئة لبطارية EVO الخاصة بك أمازون تصعد لعبتك
ObjectId("5ec0ab2ef8e3dddfc22a6fc4"),كان يفتقد نصف ما كان من المفترض أن يكون في الحزمة بما في ذلك كتيب التعليمات الذي تم إرساله إلى موقع ZOMM على الويب واتباع الإرشادات ولم يتمكن أبدًا من فعل أي شيء من الإجراءات المزعومة بما في ذلك إصدار ضجيج عندما يكون بعيدًا عن الهاتف ALso سيكون لطيفًا مكبر صوت بلوتوث ولكن كما قلت هذا الشيء لم يفعل شيئًا مثيرًا للاشمئزاز فقط ألقى الشيء بعيدًا ولم يكلف نفسه عناء إعادته
ObjectId("5ec0ab32f8e3dddfc22a6fc5"),كسر بعد 3 أيام حصلت على استبدال كسر بعد يومين من القمامة فقط لا تشتريه يا تبدو باردة
ObjectId("5ec0ab38f8e3dddfc22a6fc6"),أنا دائمًا نسيت المكان الذي أضع فيه هاتفي أو نسيت أن آخذه معي ، ولهذا السبب كنت مهتمًا جدًا بمكبر الصوت اللاسلكي ZOMM Bluetooth Leash وجهاز الأمان الشخصي للهواتف المحمولة أسود ولكن هذا المنتج ببساطة لم يلبي توقعاتي لما يلي أسباب 1 غالبًا ما أوقف تشغيل هاتفي عندما أكون في المنزل أو عندما أفقد هاتفي ، فغالباً ما تتوقف البطارية عن العمل يعمل ZOMM فقط عندما يكون الهاتف الخلوي قيد التشغيل 2 عندما أكون في العمل لا أريد أخذ هاتفي و المفاتيح في الاجتماع بمجرد أن أغادر مكتبي ، يبدأ إنذار ZOMM في إصدار صوت أريد شيئًا ينبهني فقط عندما أريد أن يتم تنبيهي 3 لا أريد استخدام مكبر صوت أثناء هاتفي الخلوي. سماعة بلوتوث ما رأيك أنها تبدو وكأنها تتحدث والاستماع إلى حلقة مفاتيحهم 4 مع أربعة أطفال ومحفظة كاملة للغاية أنا متأكد من أنه سيتم الضغط على زر الطوارئ عن غير قصد وسيتم استدعاء 911 لجميع هذه الأسباب و هذا المنتج غير قابل للاستخدام
